Date,Open,High,Low,Close,Adj Close,Volume
2006-07-10,15.846100,16.178400,15.692800,16.101700,16.101700,577113
2006-07-11,16.101700,16.306200,16.101700,16.127300,16.127300,1130750
2006-07-12,16.127300,16.561800,16.101700,16.127300,16.127300,1191395
2006-07-13,15.846100,15.999500,15.641700,15.667200,15.667200,1852630
2006-07-14,15.335000,15.437200,15.028300,15.130500,15.130500,1762639
2006-07-17,14.082600,15.053800,14.082600,14.389300,14.389300,2220417
2006-07-18,14.389300,14.772700,14.389300,14.747100,14.747100,1152269
2006-07-19,15.130500,15.130500,14.721600,14.772700,14.772700,796220
2006-07-20,15.079400,15.309400,15.079400,15.181600,15.181600,1563095
2006-07-21,15.181600,15.181600,14.977100,15.079400,15.079400,627977
2006-07-24,15.079400,15.258300,14.823800,15.207200,15.207200,1655042
2006-07-25,15.360500,15.539400,14.977100,14.977100,14.977100,1273561
2006-07-26,10.507600,10.597100,10.382300,10.597100,10.597100,2720601475
2006-07-27,10.561300,10.668700,10.453900,10.615000,10.615000,3667504608
2006-07-28,15.207200,15.309400,15.053800,15.130500,15.130500,4341062
2006-07-31,15.309400,15.641700,15.283800,15.565000,15.565000,11692891
2006-08-01,15.462800,15.710100,15.462800,15.462800,15.462800,9821992
2006-08-02,15.462800,15.462800,15.246300,15.308100,15.308100,2900519
2006-08-03,15.555500,15.555500,15.370000,15.431800,15.431800,3020161
2006-08-04,15.524600,15.710100,15.400900,15.462800,15.462800,2913453
2006-08-07,15.462800,15.741100,15.400900,15.462800,15.462800,4213352
2006-08-08,15.524600,16.235901,15.524600,16.235901,16.235901,6504341
2006-08-09,16.235901,16.885300,16.112200,16.637899,16.637899,7327287
2006-08-10,16.637899,17.287300,16.637899,17.132700,17.132700,5893195
2006-08-11,17.194599,17.318300,16.947201,17.009001,17.009001,3328968
2006-08-14,17.132700,17.225500,16.792500,16.823500,16.823500,1749365
2006-08-15,16.947201,17.194599,16.823500,17.070900,17.070900,1566668
2006-08-16,17.318300,17.534800,17.163700,17.194599,17.194599,4932823
2006-08-17,17.503799,17.503799,17.009001,17.009001,17.009001,2973275
2006-08-18,17.132700,17.194599,16.854401,16.854401,16.854401,1230376
2006-08-21,16.823500,16.854401,15.833900,15.833900,15.833900,1617
2006-08-22,15.833900,16.390499,15.833900,16.297701,16.297701,1617
2006-08-23,16.297701,16.916300,15.895700,16.637899,16.637899,3371005
2006-08-24,16.699800,16.761600,16.390499,16.699800,16.699800,1880325
2006-08-25,16.823500,16.854401,16.514200,16.545099,16.545099,1734814
2006-08-28,16.576099,16.576099,16.081301,16.081301,16.081301,2143862
2006-08-29,16.205000,16.452400,16.205000,16.266800,16.266800,992708
2006-08-30,16.390499,17.318300,16.390499,16.823500,16.823500,4743658
2006-08-31,17.070900,17.070900,16.452400,16.607000,16.607000,3773585
2006-09-01,16.607000,16.854401,16.576099,16.637899,16.637899,3267530
2006-09-04,16.885300,17.318300,16.885300,17.194599,17.194599,6525360
2006-09-05,17.380100,17.380100,16.885300,17.009001,17.009001,2384763
2006-09-06,17.009001,17.163700,16.730700,16.947201,16.947201,1492296
2006-09-07,16.699800,16.947201,16.699800,16.792500,16.792500,1233610
2006-09-08,16.699800,17.009001,16.699800,16.916300,16.916300,1508464
2006-09-11,17.194599,17.441999,17.009001,17.194599,17.194599,5054082
2006-09-12,17.070900,17.070900,16.576099,16.576099,16.576099,4237603
2006-09-13,16.854401,17.009001,16.576099,17.009001,17.009001,2701654
2006-09-14,17.503799,17.503799,16.576099,16.637899,16.637899,5597323
2006-09-15,16.699800,16.885300,16.576099,16.885300,16.885300,1290197
2006-09-18,17.070900,17.503799,17.070900,17.349199,17.349199,5716965
2006-09-19,17.380100,18.060499,17.256399,17.689400,17.689400,7563338
2006-09-20,17.627501,17.813101,17.441999,17.627501,17.627501,2617581
2006-09-21,17.813101,17.905899,17.565701,17.658501,17.658501,2399315
2006-09-22,17.627501,18.153299,17.627501,17.967699,17.967699,4813180
2006-09-25,18.215099,18.493500,18.122299,18.184200,18.184200,4657968
2006-09-26,18.555300,18.802700,18.307899,18.369699,18.369699,5854392
2006-09-27,18.307899,18.493500,17.967699,18.091400,18.091400,2161647
2006-09-28,18.091400,18.122299,17.565701,17.627501,17.627501,2863333
2006-09-29,17.689400,17.813101,17.441999,17.751200,17.751200,2113143
2006-10-02,17.936800,18.184200,17.689400,17.874901,17.874901,1435708
2006-10-03,18.307899,18.555300,18.184200,18.246000,18.246000,4446169
2006-10-04,18.555300,18.555300,17.874901,17.936800,17.936800,2564227
2006-10-05,17.936800,18.246000,17.936800,18.153299,18.153299,3236811
2006-10-09,15.384100,15.384100,15.384100,15.384100,15.384100,0
2006-10-11,18.153299,18.153299,17.503799,17.565701,17.565701,4754976
2006-10-12,17.565701,17.813101,17.349199,17.349199,17.349199,3101001
2006-10-13,17.565701,17.813101,17.380100,17.627501,17.627501,3852808
2006-10-16,17.380100,17.441999,17.009001,17.132700,17.132700,3859275
2006-10-17,17.132700,17.441999,17.132700,17.132700,17.132700,3025012
2006-10-18,17.132700,17.132700,16.576099,16.823500,16.823500,2116377
2006-10-19,16.823500,17.039900,16.823500,16.916300,16.916300,1731581
2006-10-20,17.009001,17.194599,17.009001,17.101801,17.101801,1817271
2006-10-23,17.194599,17.689400,17.132700,17.627501,17.627501,3697596
2006-10-24,17.905899,18.184200,17.658501,17.751200,17.751200,18172706
2006-10-25,17.874901,18.122299,17.380100,17.441999,17.441999,9700733
2006-10-26,14.676500,14.886200,14.440600,14.440600,14.440600,6742203230
2006-10-27,17.070900,17.225500,16.978100,17.009001,17.009001,3508432
2006-10-30,16.885300,16.916300,16.607000,16.699800,16.699800,4071074
2006-10-31,16.792500,16.792500,16.483299,16.514200,16.514200,2911837
2006-11-01,16.514200,16.699800,16.483299,16.545099,16.545099,2661234
2006-11-02,16.545099,16.545099,16.359600,16.452400,16.452400,2743691
2006-11-03,16.390499,16.730700,16.390499,16.576099,16.576099,2252187
2006-11-06,16.081301,16.390499,15.957600,16.328699,16.328699,1566668
2006-11-07,16.452400,16.607000,16.390499,16.607000,16.607000,1770384
2006-11-08,16.761600,16.761600,16.545099,16.730700,16.730700,2105059
2006-11-09,17.009001,17.101801,16.637899,16.699800,16.699800,3233578
2006-11-10,16.823500,16.885300,16.637899,16.761600,16.761600,1327384
2006-11-13,17.009001,17.009001,16.730700,16.823500,16.823500,1687927
2006-11-14,16.947201,16.947201,16.699800,16.885300,16.885300,2106676
2006-11-15,17.132700,17.256399,16.947201,17.009001,17.009001,4226286
2006-11-16,17.070900,17.380100,17.009001,17.132700,17.132700,3911012
2006-11-17,17.318300,17.565701,17.225500,17.411100,17.411100,6082359
2006-11-20,17.534800,17.534800,17.101801,17.101801,17.101801,3589271
2006-11-21,17.132700,17.380100,17.101801,17.225500,17.225500,2483388
2006-11-22,17.318300,17.380100,17.163700,17.194599,17.194599,2494705
2006-11-23,17.318300,17.751200,17.318300,17.503799,17.503799,6953809
2006-11-24,17.627501,17.751200,17.380100,17.503799,17.503799,3225494
2006-11-27,17.627501,17.874901,17.534800,17.565701,17.565701,6623984
2006-11-28,17.503799,17.503799,17.256399,17.256399,17.256399,2746924
2006-11-29,17.318300,17.472900,17.194599,17.194599,17.194599,2017752
2006-11-30,17.441999,17.441999,17.256399,17.287300,17.287300,1982183
2006-12-01,17.441999,17.936800,17.380100,17.658501,17.658501,9209229
2006-12-04,17.813101,17.874901,17.534800,17.627501,17.627501,2523807
2006-12-05,17.751200,17.905899,17.318300,17.349199,17.349199,4171315
2006-12-06,17.349199,17.565701,17.349199,17.411100,17.411100,1718646
2006-12-07,17.503799,17.627501,17.411100,17.441999,17.441999,2286139
2006-12-08,17.441999,17.565701,17.349199,17.441999,17.441999,1539183
2006-12-11,17.441999,17.720301,17.380100,17.689400,17.689400,2719439
2006-12-12,17.751200,17.751200,17.194599,17.256399,17.256399,2350811
2006-12-13,17.318300,17.380100,17.009001,17.070900,17.070900,1518165
2006-12-14,17.163700,17.411100,17.163700,17.287300,17.287300,1264329
2006-12-15,17.411100,17.411100,17.225500,17.287300,17.287300,2001585
2006-12-18,17.411100,17.503799,17.256399,17.411100,17.411100,1548884
2006-12-19,17.411100,17.782200,17.411100,17.472900,17.472900,3618373
2006-12-20,17.627501,17.658501,17.534800,17.596600,17.596600,2504406
2006-12-21,17.627501,18.091400,17.627501,17.751200,17.751200,6357213
2006-12-22,17.813101,17.998600,17.689400,17.751200,17.751200,3374238
2006-12-25,17.813101,17.905899,17.689400,17.720301,17.720301,3078366
2006-12-26,17.782200,17.874901,17.658501,17.658501,17.658501,3189924
2006-12-27,17.689400,17.782200,17.503799,17.503799,17.503799,2636983
2006-12-28,17.689400,17.720301,17.441999,17.441999,17.441999,1786552
2006-12-29,17.472900,17.565701,17.318300,17.441999,17.441999,3765501
2007-01-02,17.441999,17.658501,17.380100,17.411100,17.411100,4607848
2007-01-03,17.472900,17.534800,17.349199,17.349199,17.349199,2649917
2007-01-04,17.349199,17.627501,17.349199,17.565701,17.565701,2818063
2007-01-05,14.991000,15.017200,14.728900,14.781300,14.781300,2255032320
2007-01-08,17.441999,17.627501,17.411100,17.441999,17.441999,2730756
2007-01-09,17.627501,17.689400,17.503799,17.565701,17.565701,3623224
2007-01-10,17.565701,18.091400,17.565701,17.967699,17.967699,11170394
2007-01-11,18.246000,18.431601,17.441999,17.472900,17.472900,7757353
2007-01-12,17.689400,17.782200,17.534800,17.689400,17.689400,2853632
2007-01-15,17.874901,17.874901,17.565701,17.627501,17.627501,2717822
2007-01-16,17.689400,17.782200,17.565701,17.596600,17.596600,1917511
2007-01-17,17.596600,17.905899,17.503799,17.751200,17.751200,3359687
2007-01-18,17.751200,18.431601,17.751200,18.369699,18.369699,11595609
2007-01-19,18.369699,18.400700,17.874901,17.874901,17.874901,8368499
2007-01-22,18.091400,18.864500,18.029600,18.864500,18.864500,11091171
2007-01-23,18.864500,18.926399,18.555300,18.802700,18.802700,13799292
2007-01-24,18.926399,18.957300,18.338800,18.338800,18.338800,5406542
2007-01-25,18.493500,18.524401,18.122299,18.122299,18.122299,3553702
2007-01-26,18.060499,18.277000,17.936800,17.998600,17.998600,2008052
2007-01-29,18.060499,18.122299,17.689400,17.689400,17.689400,2562610
2007-01-30,17.751200,17.874901,17.534800,17.596600,17.596600,1141453
2007-01-31,17.627501,17.751200,17.380100,17.411100,17.411100,1720263
2007-02-01,17.472900,17.596600,17.411100,17.411100,17.411100,1010493
2007-02-02,17.689400,17.689400,17.472900,17.503799,17.503799,992708
2007-02-05,17.565701,17.658501,17.472900,17.503799,17.503799,734022
2007-02-06,17.751200,17.874901,17.627501,17.813101,17.813101,2035537
2007-02-07,17.936800,17.936800,17.627501,17.627501,17.627501,1367803
2007-02-08,17.874901,18.060499,17.751200,17.782200,17.782200,3380705
2007-02-09,17.998600,18.307899,17.998600,18.153299,18.153299,5579538
2007-02-12,18.246000,18.246000,17.874901,18.153299,18.153299,3969216
2007-02-13,18.277000,18.277000,17.998600,17.998600,17.998600,2027453
2007-02-14,18.122299,18.122299,17.844000,17.874901,17.874901,1846373
2007-02-26,17.967699,18.215099,17.936800,18.091400,18.091400,2603030
2007-02-27,17.936800,18.246000,17.936800,18.122299,18.122299,1498763
2007-03-01,17.318300,17.751200,17.318300,17.503799,17.503799,2263504
2007-03-02,17.503799,17.782200,17.503799,17.658501,17.658501,1146303
2007-03-05,17.627501,17.627501,16.421400,16.421400,16.421400,5411392
2007-03-06,16.421400,16.637899,16.081301,16.452400,16.452400,3865742
2007-03-07,16.576099,16.637899,16.081301,16.174000,16.174000,4774377
2007-03-08,16.390499,16.699800,16.235901,16.576099,16.576099,3306333
2007-03-09,16.699800,16.823500,16.637899,16.699800,16.699800,1778468
2007-03-12,14.204800,14.414400,14.204800,14.283400,14.283400,2468707
2007-03-13,16.885300,17.009001,16.668800,16.699800,16.699800,2496322
2007-03-14,16.514200,16.514200,16.266800,16.266800,16.266800,5196359
2007-03-15,16.390499,16.668800,16.390499,16.576099,16.576099,1880325
2007-03-16,16.607000,16.761600,16.514200,16.576099,16.576099,3238428
2007-03-19,16.637899,16.823500,16.637899,16.761600,16.761600,1629723
2007-03-20,16.885300,16.916300,16.699800,16.761600,16.761600,2048471
2007-03-21,16.823500,16.885300,16.699800,16.823500,16.823500,1285347
2007-03-22,17.009001,17.009001,16.637899,16.668800,16.668800,1552117
2007-03-23,16.699800,16.792500,16.576099,16.699800,16.699800,995942
2007-03-26,16.761600,16.885300,16.699800,16.885300,16.885300,2394464
2007-03-27,17.009001,17.287300,16.916300,17.101801,17.101801,5081567
2007-03-28,17.318300,17.318300,16.854401,16.947201,16.947201,2536742
2007-03-29,17.132700,17.627501,17.132700,17.565701,17.565701,4607848
2007-03-30,17.751200,17.782200,17.318300,17.349199,17.349199,2394464
2007-04-02,17.441999,17.565701,17.349199,17.411100,17.411100,1954698
2007-04-03,17.503799,17.503799,17.256399,17.318300,17.318300,2447818
2007-04-04,17.441999,17.565701,17.256399,17.318300,17.318300,2567461
2007-04-09,17.380100,17.472900,16.916300,16.978100,16.978100,4800246
2007-04-10,17.132700,17.194599,16.978100,17.101801,17.101801,3157588
2007-04-11,17.194599,17.194599,16.978100,17.039900,17.039900,2109909
2007-04-12,17.039900,17.163700,17.009001,17.132700,17.132700,1670143
2007-04-13,17.287300,17.503799,17.194599,17.318300,17.318300,3619990
2007-04-16,17.813101,17.813101,17.349199,17.349199,17.349199,2269971
2007-04-17,17.565701,17.565701,17.070900,17.070900,17.070900,2575545
2007-04-18,17.070900,17.194599,17.009001,17.163700,17.163700,1367803
2007-04-19,17.163700,17.287300,16.916300,17.009001,17.009001,1836672
2007-04-20,17.070900,17.194599,17.070900,17.101801,17.101801,827796
2007-04-23,17.287300,17.287300,17.070900,17.070900,17.070900,1126902
2007-04-24,17.101801,17.287300,17.101801,17.194599,17.194599,1731581
2007-04-25,17.256399,17.380100,17.194599,17.256399,17.256399,1784935
2007-04-26,17.380100,17.441999,17.256399,17.380100,17.380100,1975716
2007-04-27,17.441999,17.503799,17.163700,17.163700,17.163700,1650741
2007-04-30,17.163700,17.287300,16.514200,16.699800,16.699800,4106644
2007-05-02,16.699800,16.885300,16.576099,16.668800,16.668800,1542416
2007-05-03,16.699800,16.823500,16.050301,16.235901,16.235901,4950607
2007-05-04,16.390499,16.854401,16.390499,16.607000,16.607000,1514931
2007-05-07,16.699800,16.854401,16.637899,16.792500,16.792500,1041212
2007-05-08,16.792500,16.792500,16.637899,16.668800,16.668800,907019
2007-05-09,16.699800,16.823500,16.607000,16.699800,16.699800,924803
2007-05-10,16.699800,16.730700,16.545099,16.699800,16.699800,1238460
2007-05-11,16.637899,16.699800,16.514200,16.607000,16.607000,1162471
2007-05-14,16.761600,16.761600,16.514200,16.514200,16.514200,687135
2007-05-15,16.637899,16.637899,16.514200,16.514200,16.514200,452701
2007-05-16,16.514200,16.607000,16.390499,16.514200,16.514200,730789
2007-05-17,16.637899,16.699800,16.483299,16.483299,16.483299,1028278
2007-05-18,16.576099,16.637899,16.483299,16.514200,16.514200,803544
2007-05-21,16.576099,16.854401,16.576099,16.761600,16.761600,2153563
2007-05-22,16.854401,16.916300,16.730700,16.730700,16.730700,1041212
2007-05-23,16.761600,16.854401,16.730700,16.730700,16.730700,1327384
2007-05-24,16.730700,16.823500,16.699800,16.699800,16.699800,1047679
2007-05-25,16.514200,16.699800,16.452400,16.699800,16.699800,1175405
2007-05-28,16.699800,17.070900,16.699800,16.854401,16.854401,2580395
2007-05-29,17.009001,17.039900,16.885300,16.916300,16.916300,1435708
2007-05-30,16.947201,16.947201,16.699800,16.792500,16.792500,1416307
2007-05-31,16.885300,17.070900,16.885300,17.070900,17.070900,2127694
2007-06-01,17.132700,17.194599,17.039900,17.070900,17.070900,2163263
2007-06-04,17.070900,17.503799,17.070900,17.380100,17.380100,4045206
2007-06-05,17.503799,17.565701,17.225500,17.225500,17.225500,2218234
2007-06-06,17.287300,17.565701,17.256399,17.318300,17.318300,4164848
2007-06-07,17.287300,17.411100,17.132700,17.318300,17.318300,1283730
2007-06-08,17.256399,17.565701,17.194599,17.349199,17.349199,2861716
2007-06-11,17.380100,17.596600,17.380100,17.411100,17.411100,2286139
2007-06-12,17.441999,17.565701,17.256399,17.287300,17.287300,2455902
2007-06-13,17.225500,17.380100,17.132700,17.163700,17.163700,2203683
2007-06-14,17.256399,17.751200,17.256399,17.503799,17.503799,7490582
2007-06-15,17.596600,17.689400,17.380100,17.380100,17.380100,3154355
2007-06-20,17.565701,17.627501,17.380100,17.411100,17.411100,3413041
2007-06-21,17.565701,17.720301,17.318300,17.380100,17.380100,4135746
2007-06-22,17.441999,17.782200,17.441999,17.627501,17.627501,4981326
2007-06-25,17.689400,18.060499,17.689400,17.751200,17.751200,4130895
2007-06-26,17.751200,17.936800,17.596600,17.658501,17.658501,2032303
2007-06-27,17.751200,17.751200,17.565701,17.627501,17.627501,2017752
2007-06-28,17.658501,17.720301,17.565701,17.565701,17.565701,2400931
2007-06-29,17.596600,17.751200,17.441999,17.565701,17.565701,3120402
2007-07-02,17.658501,17.689400,17.565701,17.627501,17.627501,1464811
2007-07-03,17.751200,18.122299,17.689400,18.060499,18.060499,6289308
2007-07-04,18.246000,18.369699,17.936800,17.967699,17.967699,4263472
2007-07-05,17.998600,18.215099,17.998600,18.060499,18.060499,2813212
2007-07-06,18.060499,18.246000,17.936800,18.091400,18.091400,3878676
2007-07-09,18.369699,18.833599,18.369699,18.679001,18.679001,7385491
2007-07-10,18.802700,18.802700,18.338800,18.617100,18.617100,3521366
2007-07-11,18.431601,18.431601,18.153299,18.184200,18.184200,5246480
2007-07-12,18.246000,18.431601,18.184200,18.277000,18.277000,4548027
2007-07-13,18.431601,18.555300,18.246000,18.246000,18.246000,4145446
2007-07-16,18.307899,19.514000,18.246000,19.019199,19.019199,18077315
2007-07-17,19.173800,20.318100,19.050100,20.318100,20.318100,18389356
2007-07-18,20.843800,21.647900,20.410801,21.184000,21.184000,19472604
2007-07-19,21.184000,21.400400,20.503599,20.596399,20.596399,9860795
2007-07-20,21.029301,21.647900,20.781900,20.998400,20.998400,11087937
2007-07-23,21.493200,22.142700,21.214899,22.018999,22.018999,12699876
2007-07-24,22.266399,22.266399,21.338600,21.431400,21.431400,8863236
2007-07-25,21.276699,22.018999,21.276699,21.647900,21.647900,8475207
2007-07-26,21.709700,21.988001,20.720100,20.781900,20.781900,8840601
2007-07-27,20.163401,21.400400,20.101601,20.720100,20.720100,5534268
2007-07-30,20.720100,21.153000,20.410801,21.029301,21.029301,3694362
2007-07-31,21.276699,21.926201,21.153000,21.400400,21.400400,11841361
2007-08-01,21.092400,22.114201,21.092400,21.238400,21.238400,13504297
2007-08-02,21.895300,21.931700,20.216600,20.618000,20.618000,3815896
2007-08-03,21.895300,21.895300,21.165400,21.347900,21.347900,4205021
2007-08-06,21.165400,21.749300,21.165400,21.603300,21.603300,2570420
2007-08-07,22.260201,22.479099,21.603300,21.785801,21.785801,5061371
2007-08-08,21.968201,22.260201,21.530300,21.968201,21.968201,4084447
2007-08-09,22.333200,22.479099,21.968201,22.041201,22.041201,9058128
2007-08-10,21.238400,21.895300,21.238400,21.566799,21.566799,4477683
2007-08-13,22.187201,22.625099,21.785801,22.406099,22.406099,8585422
2007-08-14,22.406099,23.136000,22.114201,22.187201,22.187201,10831115
2007-08-15,21.895300,22.114201,20.727501,20.800501,20.800501,6249300
2007-08-16,20.362600,20.727501,19.377300,19.377300,19.377300,8108607
2007-08-17,19.413799,19.924700,18.246000,19.048901,19.048901,4117331
2007-08-20,20.362600,20.362600,19.851700,20.362600,20.362600,2978728
2007-08-21,20.362600,20.362600,19.705700,19.742201,19.742201,2194996
2007-08-22,19.815201,20.654499,19.778700,20.508600,20.508600,3541864
2007-08-23,20.946501,21.165400,20.654499,20.691000,20.691000,4011828
2007-08-24,20.691000,20.983000,20.435600,20.800501,20.800501,2751281
2007-08-27,21.165400,21.749300,20.873501,21.019400,21.019400,7119351
2007-08-28,21.165400,21.384399,21.019400,21.092400,21.092400,2497802
2007-08-29,20.545000,20.800501,20.399099,20.764000,20.764000,4379031
2007-08-30,20.873501,21.055901,20.508600,20.508600,20.508600,3384295
2007-08-31,20.727501,20.873501,20.581499,20.727501,20.727501,2240212
2007-09-03,20.873501,20.946501,20.435600,20.472099,20.472099,3271942
2007-09-04,20.545000,20.800501,20.289600,20.399099,20.399099,2193626
2007-09-05,20.472099,20.946501,20.472099,20.545000,20.545000,3848779
2007-09-06,20.545000,20.545000,20.289600,20.362600,20.362600,2121008
2007-09-07,20.545000,20.764000,20.289600,20.362600,20.362600,2574531
2007-09-10,20.070700,20.143600,19.851700,20.143600,20.143600,2164853
2007-09-11,20.362600,20.399099,20.143600,20.326099,20.326099,1955218
2007-09-12,20.581499,20.727501,20.545000,20.581499,20.581499,2760872
2007-09-13,20.654499,20.800501,20.216600,20.362600,20.362600,1966180
2007-09-14,20.581499,20.800501,20.435600,20.508600,20.508600,1483883
2007-09-17,20.800501,21.055901,20.691000,20.691000,20.691000,9356823
2007-09-18,20.691000,20.691000,20.691000,20.691000,20.691000,0
2007-09-19,21.238400,21.238400,20.289600,20.362600,20.362600,4809262
2007-09-20,20.654499,20.727501,20.289600,20.289600,20.289600,2115527
2007-09-21,20.435600,20.800501,20.289600,20.764000,20.764000,2559459
2007-09-26,20.983000,21.603300,20.983000,21.530300,21.530300,6308217
2007-09-27,21.822300,21.895300,21.530300,21.712799,21.712799,4236535
2007-09-28,21.858801,21.858801,21.457300,21.457300,21.457300,3543234
2007-10-01,22.041201,22.114201,21.603300,21.676300,21.676300,2436144
2007-10-02,21.895300,22.004700,21.676300,21.676300,21.676300,3539123
2007-10-03,21.749300,21.968201,21.676300,21.676300,21.676300,2956805
2007-10-04,21.676300,22.150700,21.530300,21.968201,21.968201,3126705
2007-10-05,22.004700,22.114201,21.639799,21.749300,21.749300,1470182
2007-10-08,21.895300,22.114201,21.712799,21.712799,21.712799,2660851
2007-10-09,21.749300,21.858801,21.384399,21.457300,21.457300,1916854
2007-10-11,21.457300,21.712799,21.457300,21.530300,21.530300,1179708
2007-10-12,21.676300,21.676300,20.800501,21.128901,21.128901,1333166
2007-10-15,21.165400,21.238400,20.764000,20.800501,20.800501,1307133
2007-10-16,20.910000,21.092400,20.800501,21.092400,21.092400,1246846
2007-10-17,21.238400,21.676300,21.238400,21.311399,21.311399,3644626
2007-10-18,21.676300,22.442600,21.566799,22.442600,22.442600,7872939
2007-10-19,22.771099,23.136000,22.442600,22.442600,22.442600,9565087
2007-10-22,21.858801,22.114201,21.530300,21.785801,21.785801,4785969
2007-10-23,22.187201,23.136000,21.858801,22.953501,22.953501,7204301
2007-10-24,23.281900,23.391399,21.895300,22.041201,22.041201,6450713
2007-10-25,22.114201,23.136000,22.114201,22.807600,22.807600,7139904
2007-10-26,23.318399,23.318399,22.479099,22.479099,22.479099,4104999
2007-10-29,22.990000,23.318399,22.625099,23.099501,23.099501,7415306
2007-10-30,23.281900,24.011801,23.209000,23.610399,23.610399,14378459
2007-10-31,23.902300,24.011801,23.573900,23.829300,23.829300,7190600
2007-11-01,23.938801,24.084801,23.427900,23.646900,23.646900,9084161
2007-11-02,23.354900,23.354900,22.114201,22.187201,22.187201,9397927
2007-11-05,22.406099,22.953501,22.041201,22.953501,22.953501,6050626
2007-11-06,22.771099,24.084801,22.661600,23.792801,23.792801,11253124
2007-11-07,24.084801,24.449699,23.646900,23.683399,23.683399,11643620
2007-11-08,22.990000,23.318399,22.114201,22.333200,22.333200,6404128
2007-11-09,22.479099,23.063000,22.333200,22.625099,22.625099,4332446
2007-11-12,21.968201,22.333200,21.530300,21.895300,21.895300,3277423
2007-11-13,21.968201,22.260201,21.676300,21.968201,21.968201,2096345
2007-11-14,22.698099,22.953501,22.406099,22.734600,22.734600,2677293
2007-11-15,22.333200,22.771099,22.223700,22.223700,22.223700,3095191
2007-11-16,21.712799,22.114201,21.676300,22.004700,22.004700,1689407
2007-11-19,22.260201,22.442600,21.968201,22.223700,22.223700,1268768
2007-11-20,21.530300,22.187201,21.201900,22.187201,22.187201,2981468
2007-11-21,22.150700,22.588600,21.968201,21.968201,21.968201,3436361
2007-11-22,21.968201,22.223700,21.712799,21.895300,21.895300,2223770
2007-11-23,21.931700,22.260201,21.311399,21.384399,21.384399,2026467
2007-11-26,21.822300,22.041201,21.603300,21.749300,21.749300,1826423
2007-11-27,21.384399,21.822300,20.873501,21.749300,21.749300,2215549
2007-11-28,22.114201,22.114201,21.749300,21.749300,21.749300,1434558
2007-11-29,22.260201,22.260201,21.676300,21.676300,21.676300,1416745
2007-11-30,21.749300,22.077700,21.676300,21.858801,21.858801,1419486
2007-12-03,22.041201,22.041201,21.603300,21.676300,21.676300,989256
2007-12-04,21.968201,22.333200,21.822300,22.260201,22.260201,2063461
2007-12-05,22.479099,22.625099,22.004700,22.552099,22.552099,3148628
2007-12-06,22.844000,22.917000,22.223700,22.479099,22.479099,3036275
2007-12-07,22.844000,22.844000,22.333200,22.333200,22.333200,1667485
2007-12-10,22.333200,22.333200,21.895300,21.968201,21.968201,990626
2007-12-11,22.223700,22.223700,21.749300,22.187201,22.187201,1583905
2007-12-12,22.406099,22.406099,21.566799,21.603300,21.603300,2758132
2007-12-13,21.530300,21.676300,20.727501,20.800501,20.800501,2223770
2007-12-14,20.472099,20.654499,19.377300,19.851700,19.851700,2830751
2007-12-17,19.851700,19.851700,18.465000,18.465000,18.465000,4252977
2007-12-18,17.808100,18.246000,17.187799,17.443199,17.443199,4310523
2007-12-19,17.589199,18.173100,17.589199,18.100100,18.100100,3189732
2007-12-20,18.501499,18.501499,17.516199,17.552700,17.552700,2155262
2007-12-21,17.443199,17.844601,16.932301,17.443199,17.443199,3080120
2007-12-24,17.881100,18.647499,17.735201,18.647499,18.647499,3977574
2007-12-25,18.975901,19.304300,18.902901,19.231300,19.231300,2899259
2007-12-26,19.632700,19.705700,19.340799,19.559799,19.559799,3825487
2007-12-27,19.669201,19.961201,19.559799,19.924700,19.924700,2681403
2007-12-28,19.669201,20.289600,19.632700,20.070700,20.070700,2322421
2007-12-31,20.180099,20.435600,20.070700,20.362600,20.362600,1160526
2008-01-02,20.508600,20.946501,20.107100,20.216600,20.216600,2264874
2008-01-03,19.778700,20.107100,19.705700,19.961201,19.961201,1698998
2008-01-04,19.961201,20.070700,19.413799,19.705700,19.705700,2330642
2008-01-07,19.048901,19.194799,18.538000,18.611000,18.611000,2414222
2008-01-08,18.611000,18.902901,18.428499,18.611000,18.611000,1445519
2008-01-09,18.246000,18.684000,17.881100,18.684000,18.684000,1486624
2008-01-10,18.939400,19.048901,18.465000,18.538000,18.538000,1666115
2008-01-11,18.684000,18.902901,18.538000,18.611000,18.611000,1696258
2008-01-14,18.975901,19.048901,18.027100,18.173100,18.173100,2828010
2008-01-15,18.684000,19.194799,18.611000,19.158300,19.158300,3565156
2008-01-16,18.829901,18.975901,18.392000,18.428499,18.428499,1368790
2008-01-17,18.392000,18.902901,18.392000,18.684000,18.684000,990626
2008-01-18,18.465000,18.975901,18.246000,18.975901,18.975901,1135863
2008-01-21,19.121799,19.340799,18.829901,19.121799,19.121799,1775727
2008-01-22,18.027100,18.684000,17.808100,17.808100,17.808100,2136079
2008-01-23,18.428499,18.428499,16.567400,16.822800,16.822800,4439318
2008-01-24,16.859400,17.187799,15.655100,16.093000,16.093000,4592776
2008-01-25,16.786400,17.187799,16.421400,17.187799,17.187799,2448476
2008-01-28,16.786400,17.114799,16.749901,17.005301,17.005301,912527
2008-01-29,17.224300,17.224300,16.895800,17.041800,17.041800,426120
2008-01-30,17.151300,17.443199,16.895800,16.932301,16.932301,922118
