nextday_High,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Adj_Close,chnsse_Adj_Close,chnhs_Adj_Close,ko_Adj_Close,ind_Adj_Close,astsp_Adj_Close,ast_Adj_Close,usdow_Adj_Close,usnsdq_Adj_Close,usvix_Adj_Close,ussp_Adj_Close,eurestx_Adj_Close,fnc_Adj_Close,grm_Adj Close,cnd_Adj_Close
5282.819824,5172.689941,5177.470215,5126.299805,5153.350098,5153.330566,13277.51,2229.812,13703.43,601.14,3457.24,3436.6,3367.2,11090.74,2264,19.67,1276.96,4450.41,5453.39,6184.25,8191.5
5271.299805,5231.169922,5282.819824,5206.27002,5226.279785,5226.260254,13430.22,2223.068,13808.89,621.78,3495.84,3434.4,3365.4,10977,2215.1,19.92,1264.96,4450.97,5439.93,6187.21,8128.4
5298.689941,5211.700195,5271.299805,5198.439941,5271.299805,5271.280273,13226.48,2214.623,13675.49,608.23,3509.32,3418.1,3350.25,10922.09,2170.78,20.7,1254.39,4424.92,5418.47,6162.74,8091.8
5318.709961,5247.419922,5298.689941,5244.740234,5266.240234,5266.220703,12840.1,2222.959,13526.68,607.15,3498.39,3401.8,3335.1,10948.38,2169.95,20.7,1255.85,4289.07,5311.94,6059.15,8094.8
5200.5,5270.160156,5318.709961,5205.029785,5209.709961,5209.69043,12823.45,2242.423,13523.31,614.05,3501.61,3389.6,3324.5,10871.62,2121.66,21.45,1241.6,4336,5353.63,6111.94,8012.7
5158.629883,5179.399902,5200.5,5091.52002,5119.189941,5119.170898,12846.66,2202.398,13248.89,613.75,3453.77,3411.9,3346.2,10690.13,2044.07,23.12,1219.87,4282.1,5297.07,6031.27,7920.1
5132.600098,5080.799805,5158.629883,5080.799805,5158.629883,5158.610352,12790.38,2210.97,13102.5,618.96,3372.94,3415.7,3351.2,10623.64,2028.43,22.81,1214.36,4236.9,5243.84,5915.18,7816.1
5089.569824,5132.52002,5132.600098,5052.25,5070.52002,5070.500977,12697.79,2167.647,12948.78,608.78,3353.11,3385,3322.5,10645.38,1988.63,23.17,1208.43,4168.95,5160.28,5869.04,7707.1
5074.089844,5073.350098,5089.569824,5030.509766,5039.97998,5039.960938,12574.26,2170.454,13133.66,608.91,3410.95,3385.4,3322.7,10596.67,1992.66,22.34,1212.58,4195.43,5199.41,5922.53,7702.9
5066.169922,5038.890137,5074.089844,5025.080078,5029.640137,5029.621094,12674.64,2163.123,12918.71,595.72,3406.05,3412.9,3348.4,10647.33,2031.24,21.71,1223.14,4175.88,5170.49,5876.04,7675.7
4985.379883,5044.200195,5066.169922,4965.859863,4984.879883,4984.86084,12962.43,2189.145,13187.45,595.53,3405.64,3410.8,3347.2,10715.43,2058.76,19.38,1237.04,4174.06,5134.97,5926.38,7706.9
4948.439941,4957.189941,4985.379883,4884.910156,4904.339844,4904.321289,13044.61,2206.067,13174.02,599.08,3381.76,3428.3,3364.7,10604.59,2034.84,20.02,1225.35,4194.96,5183.67,5941.77,7739.7
4871.740234,4932.149902,4948.439941,4784.669922,4785.120117,4785.102051,12978.82,2233.591,12961.97,588.71,3407.32,3434.2,3370,10472.48,2064.62,21.2,1216.76,4143.75,5090.73,5847.79,7612
4826.680176,4822.669922,4871.740234,4773.879883,4825.279785,4825.261719,12828.98,2229.828,13004.21,584.76,3411.64,3409.8,3347.5,10434.84,2074.74,20.88,1211.07,4124.24,5057.72,5833.1,7530.6
4898.990234,4826.27002,4826.680176,4741.540039,4768.549805,4768.532227,12679.88,2219.25,12827.82,583.27,3404.86,3420.5,3358.2,10566.21,2125.46,20.01,1226.2,4169.49,5133.56,5971.77,7600.1
4888.370117,4854.600098,4898.990234,4843.549805,4883.430176,4883.411621,12969.05,2218.029,13042.53,595.13,3456.78,3490.3,3425.2,10502.4,2160.54,19.06,1224.38,4243.91,5225.33,6058.38,7736.4
4906.819824,4886.490234,4888.370117,4805.490234,4886.859863,4886.841309,12751.18,2205.985,13113.64,596.74,3426.03,3438.4,3377.7,10593.72,2148.72,18.76,1236.72,4304.44,5296.51,6109.5,7736.4
4801.259766,4861.410156,4906.819824,4825.850098,4843.819824,4843.80127,12817.41,2211.83,13184.75,594.31,3312.29,3450,3390.1,10571.11,2140.8,18.92,1234.45,4243.8,5205.78,6056.84,7748.3
4761.049805,4801.259766,4801.259766,4713.839844,4739.160156,4739.142578,12629.02,2202.058,13207.53,597.25,3311.88,3429.7,3372.2,10525.485,2110.455,19.505,1226.845,4214.62,5175.13,6015.72,7730.6
4766.27002,4696.560059,4761.049805,4686.319824,4709.200195,4709.183105,12607.3,2181.663,12999.48,593.61,3317.63,3377.8,3325.3,10479.86,2080.11,20.09,1219.24,4185.47,5123.83,5999.19,7683
4693.759766,4670.27002,4766.27002,4663.819824,4707.009766,4706.992676,12306.08,2170.521,12845.08,578.54,3305.78,3353.9,3302.2,10252.68,2004.16,21.63,1190.59,4076.47,4999.36,5862.1,7594.1
4692.410156,4677.040039,4693.759766,4636.899902,4657.299805,4657.282715,12239.68,2169.655,12690.68,560,3290.81,3342,3289.8,10299.4,2026.71,22.48,1198.78,4077.86,5027.37,5869.86,7640.7
4614.790039,4674.290039,4692.410156,4612.839844,4616.709961,4616.692871,12300.41,2189.785,12713.9,558.6,3328.27,3356.7,3304.2,10175.64,1962.79,23.25,1181.52,4032.97,4973.4,5816.32,7558.7
4638.47998,4589.029785,4614.790039,4538.470215,4548.290039,4548.272949,12005.11,2168.74,12527.9,553.65,3376.21,3378,3323.9,10241.02,1972.04,24.01,1180.18,3974.64,4914.68,5801.8,7570.8
4715.330078,4587.689941,4638.47998,4562.049805,4633.540039,4633.522949,12407.95,2165.491,12660.2,559.95,3452.75,3392.6,3337.8,10478.99,2075.74,22.09,1208.14,4010.85,4961.43,5889.88,7670.8
4510.740234,4715.330078,4715.330078,4483.089844,4485.680176,4485.663574,12355.15,2161.34,12612.79,548.49,3453.99,3396.5,3342.1,10539.06,2084.79,21.14,1215.68,4044.42,5025.24,5928.01,7765.6
4410.700195,4505.720215,4510.740234,4305.02002,4368.689941,4368.673828,12343.37,2146.236,12624.53,548.93,3434.83,3421.2,3365.3,10472.12,2029.12,22.91,1202.45,4011.59,5022.76,5853.76,7643.7
4387.189941,4318.02002,4410.700195,4301.890137,4371.990234,4371.974121,12128.57,2140.981,12495.25,544.73,3431.93,3402.7,3347.5,10606.39,2067.32,22.61,1214.44,3996.05,4978.54,5846.66,7694.1
4238.339844,4387.069824,4387.189941,4204.600098,4219.890137,4219.874023,11892.58,2146.541,12427.19,540.53,3383.41,3393.9,3339.6,10569.83,2016.17,23.6,1207.71,3911.3,4867.5,5728.37,7620.5
4270.189941,4090.51001,4238.339844,4065.639893,4190.779785,4190.763672,11908.39,2150.265,12279.82,545.74,3370.93,3394.4,3339,10610,2046.59,22.51,1215.02,3991.08,4930.39,5829.69,7642.4
4262.77002,4197.419922,4270.189941,4154.899902,4220.330078,4220.313965,11759.01,2179.624,12301.68,537.71,3340.75,3380.7,3328.1,10576.65,2029.37,22.34,1210.85,3947.49,4880.7,5764.06,7648
4101.609863,4248.350098,4262.77002,4137.279785,4151.930176,4151.914063,11609.63,2169.007,12236.45,524.21,3330.98,3373,3317.3,10424.42,1988.56,23.74,1191.03,3977.18,4911.92,5791.73,7627.2
4139.379883,4101.609863,4101.609863,4008.080078,4040.77002,4040.754639,11883.25,2136.454,12214.1,526.62,3335.08,3352.6,3298,10241.12,1959.24,25.24,1171.65,3930.11,4855.6,5663.26,7586.5
4308.200195,4026.090088,4139.379883,4026.090088,4136.390137,4136.374023,11891.61,2112.256,12126.96,526.08,3301.97,3319.2,3265.1,10405.67,1984.32,24,1190.49,3860.7,4773.17,5582.76,7623.8
4417.620117,4157.580078,4308.200195,4100.299805,4300.410156,4300.394043,11858.56,2094.009,12039.82,529.22,3259.03,3283.4,3231.9,10455.63,2022.96,23.01,1202.93,3915.62,4842.12,5675.76,7602.6
4365.899902,4341.490234,4417.620117,4289.370117,4320.589844,4320.57373,11798.08,2065.728,12182.17,541.13,3251.53,3292,3240.5,10416.67,2029.07,22,1205.82,3986.48,4967.15,5754.86,7682.2
4411.919922,4299.569824,4365.899902,4275.419922,4352.97998,4352.963867,11860.77,1920.318,12316.69,541.55,3329.28,3324.5,3270.8,10522.81,2027.13,21.62,1211.23,4091.38,5085.51,5861.19,7689.7
4490.189941,4402.709961,4411.919922,4328.529785,4354.52002,4354.503906,11959.33,1986.928,12478.74,562.79,3284.17,3374.5,3317,10510.01,2068.38,20.56,1215.93,4092.22,5111.58,5835.23,7741.4
4579.160156,4393.310059,4490.189941,4379.660156,4490.189941,4490.17334,12399.2,1957.023,12466.37,567.46,3298.78,3404.1,3346.1,10551.18,2087.38,20.09,1220.75,4066.43,5088.7,5777.28,7756.2
4527.75,4499.680176,4579.160156,4488.540039,4530.680176,4530.663086,12241.97,1958.692,12269.08,568.69,3325.38,3405.4,3348.4,10512.78,2066.33,19.89,1214.35,4024.9,5031.29,5735.88,7744.2
4426.02002,4507.839844,4527.75,4451.040039,4470.72998,4470.713379,12243.9,1882.126,12148.81,569.37,3329.95,3406.7,3347.9,10401.31,2034.26,21.89,1200.48,4044.29,5066.25,5746.04,7744.2
4515.410156,4425.240234,4426.02002,4367.540039,4404,4403.983887,12319.46,1903.932,12007.19,567.5,3319.67,3407,3348.1,10458.74,2027.79,21.01,1204.4,4042.71,5051.62,5752.51,7772.2
4521.160156,4413.129883,4515.410156,4413.129883,4514.100098,4514.083496,12163.67,1895.169,11958.01,565.94,3302.32,3402.6,3344.1,10293.5,1966.36,22.32,1183.53,3972.98,4986.23,5614.51,7654.2
4491.450195,4469.919922,4521.160156,4445.149902,4448.52002,4448.503418,11754.56,1924.59,11716.77,549.67,3319.61,3416.8,3358.2,10298.56,1963.32,21.75,1183.43,3885.05,4888.3,5512.28,7695.3
4557.850098,4470.75,4491.450195,4394.089844,4476.910156,4476.893555,11735.06,1955.036,11765.81,555.34,3316.21,3401.3,3343.9,10416.25,1956.47,20.55,1190.16,3828.68,4846.02,5433.49,7644.7
4589.600098,4492.279785,4557.850098,4470.169922,4520.759766,4520.743164,11477.56,1955.1,11694.29,562,3287.62,3383.9,3327.2,10415.91,1982.25,20.42,1191.29,3874.67,4920.35,5453.77,7632.7
4665.370117,4547.75,4589.600098,4523.350098,4589.600098,4589.583008,11917.95,1939.542,11991.01,577.15,3331.89,3371.9,3315.5,10412.17,1964.53,20.48,1186.73,3924.67,4962.64,5520.71,7605.5
4710.140137,4593.649902,4665.370117,4581.640137,4623.109863,4623.092773,11755.4,1947.359,12141.63,579.05,3334.9,3364.3,3307.8,10345.95,1918.89,20.91,1178.02,3894.77,4933.97,5455.44,7532.7
4715.200195,4651.029785,4710.140137,4632.680176,4687.330078,4687.312988,11515.02,1919.645,11832.44,580.95,3337.91,3328.6,3273.5,10392.52,1930.32,21.54,1181.66,3849.17,4882.62,5361.92,7569.5
4595.75,4713.580078,4715.200195,4626.839844,4638.359863,4638.342773,11445.54,1924.003,11754.81,580.99,3296.71,3330.4,3275.4,10240.78,1867.01,23.84,1161.97,3759.69,4777.37,5222.12,7502.8
4575.649902,4520.120117,4595.75,4520.120117,4550.359863,4550.342773,11257.94,1934.489,11458.7,567.09,3278.92,3290.5,3237,10320.07,1881.35,22.87,1171.41,3765.61,4791.43,5207.83,7525.2
4575.439941,4553.950195,4575.649902,4519.700195,4562.72998,4562.712891,11280.38,1938.871,11440.35,568.68,3297.43,3319,3263.5,10174.14,1831.3,24.4,1157.26,3790.34,4834.87,5216.11,7473
4506.919922,4509.029785,4575.439941,4483.040039,4487.52002,4487.503418,11396.43,1903.446,11188.57,574.87,3303.11,3311,3255.1,10276.9,1860.01,22.44,1165.31,3793.55,4812.14,5220.21,7538.6
4430.419922,4491.22998,4506.919922,4435.970215,4459.759766,4459.743164,11126.92,1902.99,11345.38,570.07,3308.79,3320.7,3264.2,10229.15,1842.97,22.23,1162.09,3816.99,4809.5,5254.04,7542.4
4407.819824,4430.419922,4430.419922,4303.339844,4310.319824,4310.303711,11166.31,1886.8,11110.3,569.31,3305.51,3348,3288.2,10423.17,1916.8,19.71,1184.93,3890.55,4916.56,5387.5,7630
4406.970215,4352.339844,4407.819824,4333.200195,4384.549805,4384.533691,11275.01,1827.25,11234.72,578.74,3318.32,3369.3,3308.1,10382.35,1912.41,20.56,1179.21,3892.15,4905.79,5406.47,7662.2
4508.689941,4405.220215,4406.970215,4340.649902,4368.379883,4368.36377,11189.4,1843.385,11300.53,576.51,3313.07,3372.1,3310.1,10222.03,1864.98,22,1161.51,3823.33,4815.72,5308.78,7578.4
4576.330078,4350.910156,4508.689941,4342.009766,4508.689941,4508.67334,10979.76,1847.536,11242.41,565.63,3300.62,3349.2,3288.4,10090.9,1843.17,23.03,1148.56,3832.6,4834.89,5305,7494.3
4513.259766,4495.919922,4576.330078,4469.589844,4503.859863,4503.843262,10938.45,1839.631,11315.63,564.36,3286.87,3323.9,3264.9,9919.58,1791.68,25.41,1129.03,3737.12,4703.87,5162.4,7417.7
4526.27002,4450.200195,4513.259766,4430.430176,4509.439941,4509.42334,10713.51,1834.138,11090.48,545.11,3244.95,3275.6,3217.8,9949.75,1805.43,24.92,1133.58,3743.97,4689.34,5188.17,7399.2
4493.529785,4520,4526.27002,4446.27002,4454.77002,4454.753418,10409.68,1817.19,10902.64,541.83,3227.12,3272.3,3215.9,9973.62,1788.105,25.385,1133.26,3691.77,4629.8,5094.1,7430.6
4510.580078,4450.560059,4493.529785,4403.959961,4493.529785,4493.513184,10772.59,1862.36,11136.86,558.79,3231.6,3286.4,3228.2,9997.49,1770.78,25.85,1132.94,3736.82,4673.98,5208.1,7462
4412.419922,4476.799805,4510.580078,4410.779785,4424.910156,4424.894043,10598.79,1868.27,10943.14,551.91,3228.6,3288.3,3231.1,10033.27,1759.01,26.35,1131.74,3637.17,4571.56,5048.08,7447.7
4305.649902,4398.529785,4412.419922,4314.080078,4338.259766,4338.243652,10650.33,1861.561,10664.32,552.59,3202.55,3264.3,3208.4,9840.84,1705.64,28.61,1106.4,3550.26,4480.75,4875.37,7416
4305.740234,4274.759766,4305.649902,4244.859863,4302.160156,4302.144043,10516.79,1808.844,10384.2,555.08,3198.4,3234.3,3178.7,9605.85,1687.7,30.99,1085.78,3456.52,4413.51,4730.67,7368.8
4304.569824,4254.47998,4305.740234,4214.939941,4289.100098,4289.083984,10195.69,1856.529,10366.32,550.73,3183.63,3242.6,3183.5,9605.51,1695.38,31.84,1092.54,3440.65,4383.74,4670.13,7344.7
3952.669922,4294.620117,4304.569824,4169.669922,4176.930176,4176.914063,10292.95,1863.78,10417.36,540.57,3150.4,3242,3183.2,9605.51,1695.38,31.84,1092.54,3220.27,4059.75,4273.53,7223.5
3916.929932,3902.929932,3952.669922,3902.929932,3952.48999,3952.474854,9613.09,1839.909,9569.21,499.25,2987.5,3126.4,3069.4,9254.455,1625.23,35.355,1062.64,3293.82,4113.87,4392.4,7102.3
3916.929932,3871.310059,3916.929932,3763.419922,3774.620117,3774.605713,10008.89,1818.382,9655.45,482.29,2830.12,3100.8,3040.8,8903.4,1555.08,38.87,1032.74,3091.21,3909.49,4115.98,6890.9
3781.169922,3871.310059,3916.929932,3763.419922,3774.620117,3774.605713,9679.88,1798.622,9307.9,484.93,2782.47,3010.1,2948.5,8903.4,1555.08,38.87,1032.74,3189.94,3970.18,4194.85,6844.5
3725.909912,3670.72998,3781.169922,3663.659912,3781.169922,3781.155518,9939.6,1822.695,9558.15,486.75,2804.16,3034.9,2974.1,8759.13,1527.8,40.56,1016.1,3105.13,3888.93,4041.8,6696.3
3607.199951,3693.909912,3725.909912,3693.110107,3698.840088,3698.826172,9785.16,1818.419,9317.98,480.27,2761.66,2983,2924.9,8376.21,1470.93,43.74,984.54,2967.94,3738.18,3809.67,6521.8
3547.669922,3599.72998,3607.199951,3588.459961,3591.850098,3591.836426,9554.99,1807.019,8934.2,472.31,2600.12,2941.9,2884.5,8235.81,1423.19,42.66,965.8,2877.68,3652.87,3787.23,6513.1
3649.189941,3503.330078,3547.669922,3461.969971,3533.51001,3533.49707,9624.48,1794.961,9284.5,482.19,2651.78,2924.6,2867.4,8603.86,1499.4,37.75,1003.45,3068.05,3861.19,4038.69,6662
3625.530029,3622.459961,3649.189941,3473.560059,3493.780029,3493.76709,9693.97,1793.884,9210.06,472.13,2617.35,2962.7,2904.5,8659.97,1501.64,35.81,1012.27,3095.75,3902.85,4009.12,6702
3602.179932,3475.870117,3625.530029,3411.679932,3625.530029,3625.516113,9641.7,1767.814,9371.75,472.85,2667.34,2991,2932.1,8567.39,1464.04,35.26,1007.04,3155.68,3975.53,4095.32,6654.8
3645.47998,3586.810059,3602.179932,3546.27002,3567.629883,3567.616455,9696.53,1764.932,9600.79,472.38,2715.5,3000.7,2941.6,8681.42,1460.71,34,1018.61,3198.78,4013.23,4184.5,6669.5
3623.669922,3587.810059,3645.47998,3587.810059,3636.939941,3636.926025,9774.68,1764.867,9950.7,479.68,2811.6,3049.5,2988,8847.56,1498.8,31.93,1040.94,3296.66,4079.02,4308.15,6838.6
3511.379883,3623.669922,3623.669922,3484.080078,3492.120117,3492.107178,10136.56,1764.87,9923.92,486.51,2783.275,3140.8,3074.2,8950.59,1492.33,31.18,1051.33,3265.24,4044.66,4304.2,6839.6
3610.159912,3480.189941,3511.379883,3436.25,3446.26001,3446.24707,9924.23,1764.87,9897.14,486.51,2754.95,3126.2,3061.5,9123.78,1580.81,31.34,1072.28,3264.59,4024.25,4436.66,6903.8
3585.639893,3610.159912,3610.159912,3491.320068,3493.659912,3493.646973,10205.48,1764.87,10286.39,500.64,2788.97,3130.9,3067.5,9060.88,1597.31,31.97,1069.63,3394.69,4195.8,4548.13,6899.4
3568.189941,3502.370117,3585.639893,3467.939941,3585.459961,3585.446289,10205.87,1764.87,10277.38,501.92,2812.9,3179.1,3114.2,9119.77,1605.3,33.39,1071.38,3348.02,4164.76,4487.69,6894.2
3618.929932,3519.350098,3568.189941,3495.929932,3520.350098,3520.337158,10108.82,1726.533,9967.83,496.13,2765.37,3139.9,3075.8,9067.94,1605.95,35.12,1062.44,3353.41,4172.21,4495.15,6894.2
3810.840088,3561.159912,3618.929932,3535.199951,3618.929932,3618.91626,10011.77,1744.64,10358.93,507.61,2794.42,3153,3087.7,9052.44,1570.19,34.83,1056.75,3357.12,4176.97,4472.42,6869.3
3898.360107,3721.060059,3810.840088,3716.189941,3789.929932,3789.915527,10347.01,1638.326,10522.61,517.05,2943.69,3199.2,3133.1,9410.45,1701.47,31.5,1097.43,3510.55,4330.68,4718.46,7060.1
3756.399902,3898.360107,3898.360107,3769.889893,3801.5,3801.485596,10632.35,1691.326,10274.13,516.4,2959.39,3225.1,3159,9344.16,1703.4,35.27,1091.65,3498.66,4336.88,4625.13,7031
3794.860107,3724.659912,3756.399902,3706.149902,3712.820068,3712.806152,10452.54,1687.28,10130.59,513.99,2976.3,3199,3133.9,9347.62,1696.31,35.31,1089.98,3393.62,4213.91,4548.48,6955.6
3872.810059,3715.090088,3794.860107,3699.820068,3794.860107,3794.845703,10637.82,1655.902,10148.49,521.91,2992.46,3210.7,3145.8,9384.23,1722.07,32.88,1097.54,3455.27,4308.49,4626.48,7026.9
3811.199951,3829.610107,3872.810059,3800.199951,3817.129883,3817.115479,10755.45,1643.066,10260.81,528.29,3043.85,3237.9,3170,9232.97,1646.34,35.08,1077.09,3531.76,4411.51,4644.82,6956.8
3860.159912,3761.100098,3811.199951,3758.580078,3811.199951,3811.185547,10474.85,1615.579,9880.61,524.21,2981.33,3199.6,3134.1,9163.22,1652.72,34.95,1068.61,3457.9,4338.09,4574.37,6900
3924.300049,3786.189941,3860.159912,3759.51001,3845.620117,3845.605713,10538.79,1572.453,9825.84,528.04,3016.84,3175.4,3111.4,9204.11,1671.31,34.11,1073.48,3406.94,4264.89,4513.53,6911
3959.139893,3866.699951,3924.300049,3861.709961,3900.620117,3900.605713,10565.41,1520.669,9797.54,529.27,3001.86,3194.35,3130.35,9377.03,1708.08,32.25,1089.9,3480.27,4341.29,4619.32,6905.2
3986.669922,3959.139893,3959.139893,3868.919922,3874.419922,3874.405518,10861.56,1670.562,10219.84,530.5,3061.91,3213.3,3149.3,9340.08,1704.44,32,1084.78,3580.5,4455.76,4704.22,6904.2
4043.209961,3884.620117,3986.669922,3884.620117,3986.669922,3986.654785,10802.15,1718.06,10243.46,541.49,3040.16,3246,3182.1,9345.62,1731.54,30.95,1085.2,3609.65,4486.35,4811.82,6896.9
4104.209961,4006.419922,4043.209961,3983.639893,4012.199951,4012.18457,10880.1,1676.499,10243.46,542.19,3022.16,3254.7,3189.1,9462.9,1775.47,29.46,1100.09,3523.43,4378.45,4715.6,6943.7
4084.889893,4042.469971,4104.209961,4031.050049,4043.570068,4043.554688,10795.16,1677.878,10404.74,543.41,3015.745,3276.2,3209.8,9545.17,1768.96,28.42,1104.61,3611.88,4478.63,4820.26,7004.9
3976.219971,4081.939941,4084.889893,4033.97998,4065.100098,4065.084717,10612.31,1700.477,10178.09,547.87,3009.33,3252.8,3187.4,9269.5,1699.52,31.64,1078.3,3527.55,4383.24,4660.35,6896.3
3944.310059,3961.560059,3976.219971,3906.699951,3915.610107,3915.595459,10512.82,1682.769,10076.43,533.87,2957.45,3249.6,3185.3,9121.98,1667.41,33.46,1059.79,3414.72,4251.93,4543.98,6825.4
3960.320068,3877.23999,3944.310059,3872.330078,3903.48999,3903.475586,10366.34,1689.17,10073.97,537.81,2989.35,3248.8,3185.7,9075.14,1690.2,33.56,1059.78,3478.63,4341.29,4559.13,6885.7
4037.310059,3939.080078,3960.320068,3910.840088,3929.689941,3929.675049,10347.28,1707.754,10158.85,544.09,3049.8,3239.9,3176.9,9263.9,1746.3,32.31,1084.1,3508.96,4366.94,4636.13,6984.6
4080.51001,3999.860107,4037.310059,3981.610107,3998.47998,3998.4646,10383.78,1691.351,10186.06,550.57,3052.6,3262.5,3198.1,9323.54,1745.73,30.71,1087.2,3503.26,4369.4,4583.31,7024
4158.200195,4014.73999,4080.51001,3984.679932,4080.51001,4080.494629,10447.54,1679.572,10430.72,561.62,3037.01,3285.1,3219.3,9441.03,1793.65,30.5,1102.84,3546.475,4485.34,4755.11,7079.3
4175.450195,4136.850098,4158.200195,4082.919922,4082.919922,4082.904541,10633.72,1671.278,10356.05,565.47,3068.89,3252.6,3190.4,9591.12,1835.08,28.8,1118.86,3589.69,4461.69,4707.65,7145.5
4208.509766,4135.970215,4175.450195,4114.839844,4158.149902,4158.133789,10284.98,1594.05,10269.79,562.03,3013.94,3269.4,3205.3,9554.37,1837.53,29.13,1115.8,3633.05,4493.27,4860.66,7147.3
4143.919922,4179.049805,4208.509766,4112.069824,4135.029785,4135.013672,10431.79,1605.871,10538.62,573.04,3059.97,3286,3221.4,9587.52,1827.77,28.62,1118.54,3719.47,4573.04,4993.57,7140.8
4178.830078,4135.029785,4143.919922,4087.350098,4123.779785,4123.763672,10215.71,1630.359,10609.25,576.75,3079.67,3288.85,3223.15,9608,1828.48,27.44,1120.31,3665.78,4514.28,4910.07,7209.7
4193.5,4126,4178.830078,4090.959961,4172.629883,4172.61377,10081.56,1621.195,10592.45,584.48,3094.14,3291.7,3224.9,9554.37,1840.13,29.35,1118.33,3744.56,4376.58,4820.37,7223.9
4286.52002,4151.459961,4193.5,4134.930176,4136.540039,4136.523926,10030.56,1615.931,10662.84,588.83,3077.19,3336.8,3267,9750.95,1892.11,26.47,1139.09,3717.98,4565.68,4946.97,7324.4
4403.589844,4241.040039,4286.52002,4210.549805,4277.700195,4277.684082,10086.76,1617.102,10950.04,606.68,3113.04,3344.7,3276,9823.61,1903.19,26.56,1141.21,3708.36,4575.09,4953.53,7349.5
4491.5,4291.149902,4403.589844,4285.330078,4403.589844,4403.57373,10489.89,1621.344,11239.39,606.44,3180.23,3322.5,3257.5,9872.39,1900.57,25.56,1142.24,3703.85,4577.28,5006.33,7262.9
4556.540039,4427.779785,4491.5,4395.339844,4446.620117,4446.603516,10649.09,1646.763,11287.37,610.88,3230.355,3337.75,3272.9,9866.99,1898.58,25.07,1138.65,3743.44,4587.3,5062.64,7315.3
4605.680176,4459.390137,4556.540039,4436.899902,4548.629883,4548.612793,10727.94,1669.894,11360.26,626.43,3280.48,3353,3288.3,9976.46,1934.42,24.46,1151.06,3795.72,4660.49,5185.1,7422.8
4533.370117,4577.259766,4605.680176,4452.930176,4455.799805,4455.783203,10575.62,1699.732,11225.79,616.33,3231.66,3336.3,3272.5,9901.38,1880.51,24.12,1142.66,3747.27,4593.52,5096.18,7381.2
4557.279785,4409.069824,4533.370117,4401.459961,4533.370117,4533.353027,10661.08,1705.664,11173.92,615.45,3244.09,3324.2,3262.4,9834.68,1875.05,24.19,1137.03,3730.04,4557.03,5087.03,7330.9
4534.700195,4538.290039,4557.279785,4438.399902,4450.02002,4450.003418,10696.82,1715.813,11253.3,624.56,3258.13,3332.9,3270.6,9897.195,1889.125,23.72,1143.685,3770.29,4599.8,5124.54,7382.5
4622.330078,4470.419922,4534.700195,4440.890137,4519.080078,4519.063477,10880.56,1712.564,11322.36,645.18,3252.2,3344.35,3281,9959.71,1903.2,23.25,1150.34,3761.915,4573.82,5150.97,7432.4
4722.180176,4560.560059,4622.330078,4560.560059,4608.319824,4608.302734,11064.3,1705.885,11391.96,674.56,3322.77,3355.8,3291.4,9982.75,1941.23,23.79,1157.42,3753.54,4564.38,5114.12,7466.4
4617.899902,4722.180176,4722.180176,4523,4580.330078,4580.312988,10948.89,1722.589,11261.54,670.1,3287.57,3353.2,3290.7,9872.6,1935.97,24,1149.5,3681.05,4485.82,5059.57,7462.6
4465.830078,4578.700195,4617.899902,4445.689941,4447.580078,4447.563477,10624.81,1735,11066.19,632.02,3294.12,3329.5,3267.5,9711.86,1887.97,25.9,1128.52,3631.76,4445.5,4915.95,7358.2
4507.939941,4398.120117,4465.830078,4376.220215,4465.830078,4465.813477,10655.96,1732.296,11090.74,628.86,3287.56,3337.5,3276.9,9829.42,1933.26,25.18,1140.2,3629.37,4445.87,4936.08,7400.5
4647.709961,4497.25,4507.939941,4441.120117,4441.120117,4441.103516,10697.44,1747.993,11279.25,643.89,3281.515,3330.95,3270.05,9851.56,1930.58,23.84,1139.45,3658.27,4476.06,4989.91,7425.7
4767.919922,4534.370117,4647.709961,4532.189941,4646.609863,4646.592773,10370.62,1762.562,11155.15,650.66,3275.47,3324.4,3263.2,9763.96,1904.9,25.77,1129.9,3645.6,4463.84,4988.44,7374.8
4968.640137,4638.890137,4767.919922,4603.120117,4766.430176,4766.412598,10452.65,1769.681,11427.28,649.9,3320.28,3347.8,3286.3,9893.84,1963.1,24.08,1144.8,3690.25,4529.24,5013.99,7450.1
5214.77002,4892.310059,4968.640137,4854.240234,4924.560059,4924.541504,10713.81,1745.227,11678.44,688.31,3409.64,3352.8,3293.1,10114.29,2046.84,23.02,1170.35,3821.8,4677.55,5262.75,7620.2
5335.009766,5097.569824,5214.77002,5084.140137,5208.859863,5208.840332,10857.28,1751.182,11745.84,686.61,3431.57,3371.8,3312.7,10099.14,2054.27,23.71,1167.1,3828.76,4679.38,5271.29,7613.7
5435.47998,5234.540039,5335.009766,5180.399902,5333.930176,5333.910645,10796.89,1745.407,11832.18,704.5,3436.37,3365.7,3306.45,10049.46,2021.26,23.49,1158.31,3792.85,4642.94,5199.03,7616.8
5322.049805,5345.509766,5435.47998,5304.990234,5321.279785,5321.260254,10571.01,1748.682,11784.92,668.77,3442.89,3359.6,3300.2,9921.45,1992.12,25.62,1139.93,3720.2,4556.29,5124.68,7559.8
