Date,open,high,low,volume,close
90/05/14,5161.25,5212.040039,5144.169922,5176.450195,5176.430664
90/05/15,5166.970215,5210.359863,5142.890137,5158.790039,5158.770508
90/05/16,5147.02002,5148.600098,5081.140137,5082.02002,5082.000977
90/05/17,5112.22998,5175.529785,5090.859863,5143.439941,5143.42041
90/05/18,5180.910156,5180.910156,5094.580078,5111.669922,5111.650879
90/05/21,5079.720215,5079.720215,4902.220215,4958.609863,4958.59082
90/05/22,4991.669922,5049.040039,4973.060059,4991.47998,4991.460938
90/05/23,4998.680176,5209.970215,4963.459961,5209.970215,5209.950684
90/05/24,5193.870117,5246.790039,5172.049805,5226.790039,5226.770508
90/05/25,5206.22998,5229.790039,5165.299805,5170.080078,5170.060547
90/05/28,5123.899902,5141.379883,5073.149902,5079.720215,5079.701172
90/05/29,5086.299805,5174.810059,5086.299805,5095.259766,5095.240723
90/05/30,5078.910156,5103.649902,5048.97998,5057.069824,5057.050781
90/05/31,5014.930176,5094.560059,5012.279785,5048.859863,5048.84082
90/06/01,5090.660156,5096.430176,4991.319824,5013.959961,5013.940918
90/06/04,5012.140137,5012.140137,4944.97998,4985.109863,4985.09082
90/06/05,5016.259766,5065.060059,4991.5,5065.060059,5065.041016
90/06/06,5129.47998,5234.120117,5129.47998,5220.439941,5220.42041
90/06/07,5172.689941,5177.470215,5126.299805,5153.350098,5153.330566
90/06/08,5231.169922,5282.819824,5206.27002,5226.279785,5226.260254
90/06/11,5211.700195,5271.299805,5198.439941,5271.299805,5271.280273
90/06/12,5247.419922,5298.689941,5244.740234,5266.240234,5266.220703
90/06/13,5270.160156,5318.709961,5205.029785,5209.709961,5209.69043
90/06/14,5179.399902,5200.5,5091.52002,5119.189941,5119.170898
90/06/15,5080.799805,5158.629883,5080.799805,5158.629883,5158.610352
90/06/18,5132.52002,5132.600098,5052.25,5070.52002,5070.500977
90/06/19,5073.350098,5089.569824,5030.509766,5039.97998,5039.960938
90/06/20,5038.890137,5074.089844,5025.080078,5029.640137,5029.621094
90/06/21,5044.200195,5066.169922,4965.859863,4984.879883,4984.86084
90/06/22,4957.189941,4985.379883,4884.910156,4904.339844,4904.321289
90/06/26,4932.149902,4948.439941,4784.669922,4785.120117,4785.102051
90/06/27,4822.669922,4871.740234,4773.879883,4825.279785,4825.261719
90/06/28,4826.27002,4826.680176,4741.540039,4768.549805,4768.532227
90/06/29,4854.600098,4898.990234,4843.549805,4883.430176,4883.411621
90/07/02,4886.490234,4888.370117,4805.490234,4886.859863,4886.841309
90/07/03,4861.410156,4906.819824,4825.850098,4843.819824,4843.80127
90/07/04,4801.259766,4801.259766,4713.839844,4739.160156,4739.142578
90/07/05,4696.560059,4761.049805,4686.319824,4709.200195,4709.183105
90/07/06,4670.27002,4766.27002,4663.819824,4707.009766,4706.992676
90/07/09,4677.040039,4693.759766,4636.899902,4657.299805,4657.282715
90/07/10,4674.290039,4692.410156,4612.839844,4616.709961,4616.692871
90/07/11,4589.029785,4614.790039,4538.470215,4548.290039,4548.272949
90/07/12,4587.689941,4638.47998,4562.049805,4633.540039,4633.522949
90/07/13,4715.330078,4715.330078,4483.089844,4485.680176,4485.663574
90/07/16,4505.720215,4510.740234,4305.02002,4368.689941,4368.673828
90/07/17,4318.02002,4410.700195,4301.890137,4371.990234,4371.974121
90/07/18,4387.069824,4387.189941,4204.600098,4219.890137,4219.874023
90/07/19,4090.51001,4238.339844,4065.639893,4190.779785,4190.763672
90/07/20,4197.419922,4270.189941,4154.899902,4220.330078,4220.313965
90/07/23,4248.350098,4262.77002,4137.279785,4151.930176,4151.914063
90/07/24,4101.609863,4101.609863,4008.080078,4040.77002,4040.754639
90/07/25,4026.090088,4139.379883,4026.090088,4136.390137,4136.374023
90/07/26,4157.580078,4308.200195,4100.299805,4300.410156,4300.394043
90/07/27,4341.490234,4417.620117,4289.370117,4320.589844,4320.57373
90/07/31,4299.569824,4365.899902,4275.419922,4352.97998,4352.963867
90/08/01,4402.709961,4411.919922,4328.529785,4354.52002,4354.503906
90/08/02,4393.310059,4490.189941,4379.660156,4490.189941,4490.17334
90/08/03,4499.680176,4579.160156,4488.540039,4530.680176,4530.663086
90/08/06,4507.839844,4527.75,4451.040039,4470.72998,4470.713379
90/08/07,4425.240234,4426.02002,4367.540039,4404,4403.983887
90/08/08,4413.129883,4515.410156,4413.129883,4514.100098,4514.083496
90/08/09,4469.919922,4521.160156,4445.149902,4448.52002,4448.503418
90/08/10,4470.75,4491.450195,4394.089844,4476.910156,4476.893555
90/08/13,4492.279785,4557.850098,4470.169922,4520.759766,4520.743164
90/08/14,4547.75,4589.600098,4523.350098,4589.600098,4589.583008
90/08/15,4593.649902,4665.370117,4581.640137,4623.109863,4623.092773
90/08/16,4651.029785,4710.140137,4632.680176,4687.330078,4687.312988
90/08/17,4713.580078,4715.200195,4626.839844,4638.359863,4638.342773
90/08/20,4520.120117,4595.75,4520.120117,4550.359863,4550.342773
90/08/21,4553.950195,4575.649902,4519.700195,4562.72998,4562.712891
90/08/22,4509.029785,4575.439941,4483.040039,4487.52002,4487.503418
90/08/23,4491.22998,4506.919922,4435.970215,4459.759766,4459.743164
90/08/24,4430.419922,4430.419922,4303.339844,4310.319824,4310.303711
90/08/27,4352.339844,4407.819824,4333.200195,4384.549805,4384.533691
90/08/28,4405.220215,4406.970215,4340.649902,4368.379883,4368.36377
90/08/29,4350.910156,4508.689941,4342.009766,4508.689941,4508.67334
90/08/30,4495.919922,4576.330078,4469.589844,4503.859863,4503.843262
90/08/31,4450.200195,4513.259766,4430.430176,4509.439941,4509.42334
90/09/03,4520,4526.27002,4446.27002,4454.77002,4454.753418
90/09/04,4450.560059,4493.529785,4403.959961,4493.529785,4493.513184
90/09/05,4476.799805,4510.580078,4410.779785,4424.910156,4424.894043
90/09/06,4398.529785,4412.419922,4314.080078,4338.259766,4338.243652
90/09/07,4274.759766,4305.649902,4244.859863,4302.160156,4302.144043
90/09/10,4254.47998,4305.740234,4214.939941,4289.100098,4289.083984
90/09/11,4294.620117,4304.569824,4169.669922,4176.930176,4176.914063
90/09/13,3902.929932,3952.669922,3902.929932,3952.48999,3952.474854
90/09/14,3871.310059,3916.929932,3763.419922,3774.620117,3774.605713
90/09/18,3871.310059,3916.929932,3763.419922,3774.620117,3774.605713
90/09/19,3670.72998,3781.169922,3663.659912,3781.169922,3781.155518
90/09/20,3693.909912,3725.909912,3693.110107,3698.840088,3698.826172
90/09/21,3599.72998,3607.199951,3588.459961,3591.850098,3591.836426
90/09/24,3503.330078,3547.669922,3461.969971,3533.51001,3533.49707
90/09/25,3622.459961,3649.189941,3473.560059,3493.780029,3493.76709
90/09/26,3475.870117,3625.530029,3411.679932,3625.530029,3625.516113
90/09/27,3586.810059,3602.179932,3546.27002,3567.629883,3567.616455
90/09/28,3587.810059,3645.47998,3587.810059,3636.939941,3636.926025
90/10/02,3623.669922,3623.669922,3484.080078,3492.120117,3492.107178
90/10/03,3480.189941,3511.379883,3436.25,3446.26001,3446.24707
90/10/04,3610.159912,3610.159912,3491.320068,3493.659912,3493.646973
90/10/05,3502.370117,3585.639893,3467.939941,3585.459961,3585.446289
90/10/08,3519.350098,3568.189941,3495.929932,3520.350098,3520.337158
90/10/09,3561.159912,3618.929932,3535.199951,3618.929932,3618.91626
90/10/11,3721.060059,3810.840088,3716.189941,3789.929932,3789.915527
90/10/12,3898.360107,3898.360107,3769.889893,3801.5,3801.485596
90/10/15,3724.659912,3756.399902,3706.149902,3712.820068,3712.806152
90/10/16,3715.090088,3794.860107,3699.820068,3794.860107,3794.845703
90/10/17,3829.610107,3872.810059,3800.199951,3817.129883,3817.115479
90/10/18,3761.100098,3811.199951,3758.580078,3811.199951,3811.185547
90/10/19,3786.189941,3860.159912,3759.51001,3845.620117,3845.605713
90/10/22,3866.699951,3924.300049,3861.709961,3900.620117,3900.605713
90/10/23,3959.139893,3959.139893,3868.919922,3874.419922,3874.405518
90/10/24,3884.620117,3986.669922,3884.620117,3986.669922,3986.654785
90/10/25,4006.419922,4043.209961,3983.639893,4012.199951,4012.18457
90/10/26,4042.469971,4104.209961,4031.050049,4043.570068,4043.554688
90/10/29,4081.939941,4084.889893,4033.97998,4065.100098,4065.084717
90/10/30,3961.560059,3976.219971,3906.699951,3915.610107,3915.595459
90/10/31,3877.23999,3944.310059,3872.330078,3903.48999,3903.475586
90/11/01,3939.080078,3960.320068,3910.840088,3929.689941,3929.675049
90/11/02,3999.860107,4037.310059,3981.610107,3998.47998,3998.4646
90/11/05,4014.73999,4080.51001,3984.679932,4080.51001,4080.494629
90/11/06,4136.850098,4158.200195,4082.919922,4082.919922,4082.904541
90/11/07,4135.970215,4175.450195,4114.839844,4158.149902,4158.133789
90/11/08,4179.049805,4208.509766,4112.069824,4135.029785,4135.013672
90/11/09,4135.029785,4143.919922,4087.350098,4123.779785,4123.763672
90/11/12,4126,4178.830078,4090.959961,4172.629883,4172.61377
90/11/13,4151.459961,4193.5,4134.930176,4136.540039,4136.523926
90/11/14,4241.040039,4286.52002,4210.549805,4277.700195,4277.684082
90/11/15,4291.149902,4403.589844,4285.330078,4403.589844,4403.57373
90/11/16,4427.779785,4491.5,4395.339844,4446.620117,4446.603516
90/11/19,4459.390137,4556.540039,4436.899902,4548.629883,4548.612793
90/11/20,4577.259766,4605.680176,4452.930176,4455.799805,4455.783203
90/11/21,4409.069824,4533.370117,4401.459961,4533.370117,4533.353027
90/11/22,4538.290039,4557.279785,4438.399902,4450.02002,4450.003418
90/11/23,4470.419922,4534.700195,4440.890137,4519.080078,4519.063477
90/11/26,4560.560059,4622.330078,4560.560059,4608.319824,4608.302734
90/11/27,4722.180176,4722.180176,4523,4580.330078,4580.312988
90/11/28,4578.700195,4617.899902,4445.689941,4447.580078,4447.563477
90/11/29,4398.120117,4465.830078,4376.220215,4465.830078,4465.813477
90/11/30,4497.25,4507.939941,4441.120117,4441.120117,4441.103516
90/12/03,4534.370117,4647.709961,4532.189941,4646.609863,4646.592773
90/12/04,4638.890137,4767.919922,4603.120117,4766.430176,4766.412598
90/12/05,4892.310059,4968.640137,4854.240234,4924.560059,4924.541504
90/12/06,5097.569824,5214.77002,5084.140137,5208.859863,5208.840332
90/12/07,5234.540039,5335.009766,5180.399902,5333.930176,5333.910645
90/12/10,5345.509766,5435.47998,5304.990234,5321.279785,5321.260254
90/12/11,5252.709961,5322.049805,5191.319824,5273.970215,5273.950684
90/12/12,5333.72998,5553.890137,5333.72998,5539.310059,5539.289551
90/12/13,5623.600098,5651.97998,5349.669922,5407.540039,5407.519531
90/12/14,5293.52002,5486.72998,5293.52002,5486.72998,5486.709473
90/12/17,5502.040039,5535.75,5413.970215,5456.149902,5456.129395
90/12/18,5588.450195,5588.450195,5309.379883,5329.189941,5329.17041
90/12/19,5391.310059,5402.649902,5211.97998,5221.959961,5221.94043
90/12/20,5199.470215,5309.100098,5142.830078,5309.100098,5309.080566
90/12/21,5209.27002,5264.080078,5090.549805,5109.240234,5109.221191
90/12/24,5132.609863,5208,5100.52002,5164.72998,5164.710449
90/12/25,5198.169922,5381.220215,5197.319824,5372.810059,5372.790039
90/12/26,5421.72998,5481.620117,5348.149902,5392.430176,5392.409668
90/12/27,5464.52002,5505.189941,5293.540039,5332.97998,5332.960449
90/12/28,5372.850098,5408.149902,5307.379883,5398.279785,5398.259277
90/12/31,5481.069824,5583.819824,5477.529785,5551.240234,5551.219727
91/01/02,5575.339844,5645.109863,5493.589844,5600.049805,5600.028809
91/01/03,5684.910156,5690.290039,5517.089844,5526.319824,5526.299316
91/01/04,5678.359863,5684.879883,5600.930176,5638.529785,5638.508789
91/01/07,5691.149902,5836.740234,5657.930176,5834.890137,5834.868164
91/01/08,5843.680176,5885.600098,5753.620117,5810.080078,5810.058594
91/01/09,5885.890137,5915.419922,5781.620117,5865.540039,5865.518066
91/01/10,5868.540039,5910.77002,5806.129883,5871.279785,5871.257813
91/01/11,5889.490234,5926.990234,5685.290039,5687.589844,5687.568848
91/01/14,5625.640137,5661.02002,5578.459961,5611.859863,5611.838867
91/01/15,5582.649902,5628.649902,5494.040039,5592.740234,5592.719238
91/01/16,5615.290039,5645.399902,5488.330078,5488.330078,5488.30957
91/01/17,5375.399902,5519.810059,5375.399902,5501.129883,5501.109375
91/01/18,5589.609863,5632.169922,5511.290039,5522.799805,5522.779297
91/01/21,5569.600098,5799.870117,5565.009766,5798.049805,5798.028809
91/01/22,5863.580078,5880.830078,5731.700195,5804.100098,5804.078613
91/01/23,5770.959961,5958.390137,5744.890137,5769.779785,5769.758789
91/01/24,5853.870117,5875.319824,5735.700195,5801.919922,5801.898926
91/01/25,5925.779785,5978.569824,5897.669922,5950.640137,5950.618164
91/01/28,6026.870117,6049.120117,5984.209961,6007.330078,6007.307617
91/01/29,6008.220215,6008.220215,5840.399902,5846.189941,5846.167969
91/01/30,5738.990234,5849.359863,5738.990234,5812.669922,5812.648438
91/01/31,5871.379883,5915.379883,5823.939941,5872.140137,5872.118164
91/02/01,5948.100098,5948.100098,5849.049805,5857.930176,5857.908203
91/02/04,5867.450195,5909.459961,5834.5,5849.850098,5849.828125
91/02/05,5812.700195,5849.02002,5773.069824,5844.25,5844.228027
91/02/06,5887.310059,5978.890137,5887.310059,5926.080078,5926.058105
91/02/18,6048.649902,6048.649902,5953.75,5968.609863,5968.587891
91/02/19,6000.609863,6000.609863,5857.490234,5861.660156,5861.638184
91/02/20,5817.740234,5838.649902,5685.819824,5692.180176,5692.15918
91/02/21,5766.399902,5769.589844,5640.149902,5656.100098,5656.079102
91/02/22,5562.169922,5632.120117,5532.169922,5609.830078,5609.809082
91/02/25,5644.220215,5663.620117,5499.850098,5510.709961,5510.689453
91/02/26,5607.279785,5629.680176,5492.939941,5499.790039,5499.769531
91/02/27,5536.810059,5699.669922,5536.810059,5696.109863,5696.088867
91/03/01,5672.029785,5736.220215,5645.799805,5680.779785,5680.758789
91/03/04,5878.459961,5923.209961,5834.259766,5874.47998,5874.458008
91/03/05,6033.709961,6033.709961,5877.410156,5957.75,5957.728027
91/03/06,5955.27002,6097.569824,5942.279785,6097.569824,6097.547363
91/03/07,6130.740234,6137.009766,6037.629883,6048.149902,6048.127441
91/03/08,6077.700195,6125.459961,5971.910156,6011.649902,6011.627441
91/03/11,6088.189941,6212.279785,6078.290039,6196.259766,6196.236328
91/03/12,6198.75,6208.580078,6086.410156,6122.540039,6122.517578
91/03/13,6119.129883,6203.149902,6068.22998,6088.339844,6088.317383
91/03/14,6045.549805,6111.839844,6006.080078,6070.5,6070.477539
91/03/15,6062.129883,6112.640137,5939.459961,5951.450195,5951.428223
91/03/18,5999.600098,6002.330078,5917.069824,5972.109863,5972.087891
91/03/19,5989.72998,6007.660156,5877.390137,5906.72998,5906.708008
91/03/20,5948,6068.290039,5900.339844,6059.060059,6059.037598
91/03/21,5981.77002,6080.450195,5980.810059,6046.52002,6046.497559
91/03/22,6149.160156,6203.209961,6127.040039,6140.419922,6140.397461
91/03/25,6194.160156,6243.509766,6154.72998,6219.169922,6219.146484
91/03/26,6206.180176,6259.810059,6181.75,6242.640137,6242.616699
91/03/27,6303.439941,6326.430176,6139.180176,6147.75,6147.726563
91/03/28,6190.080078,6209.919922,6100.720215,6209.919922,6209.896484
91/03/29,6265.02002,6265.02002,6154.560059,6167.470215,6167.446777
91/04/01,6118.450195,6213.319824,6118.450195,6186.439941,6186.416504
91/04/02,6248.040039,6326.129883,6230.350098,6243.459961,6243.436523
91/04/03,6220.490234,6306.439941,6207.129883,6294.660156,6294.63623
91/04/04,6303.709961,6307.319824,6164.060059,6207.089844,6207.066406
91/04/08,6204.569824,6246.319824,6176.790039,6190.830078,6190.806641
91/04/09,6222.720215,6235.970215,6068.620117,6069.850098,6069.827637
91/04/10,6036.080078,6082.939941,6016.040039,6059.209961,6059.1875
91/04/11,6098.540039,6145.569824,6065.589844,6073.759766,6073.737305
91/04/12,6036.450195,6182.589844,6009.450195,6182.589844,6182.566406
91/04/15,6226.569824,6261.779785,6179.609863,6196,6195.976563
91/04/16,6249.930176,6292.180176,6222.430176,6257.72998,6257.706055
91/04/17,6398.029785,6413.759766,6344.569824,6390.680176,6390.655762
91/04/18,6434.459961,6450.299805,6373.970215,6387.209961,6387.185547
91/04/19,6397.540039,6460.870117,6392.899902,6448.120117,6448.095703
91/04/22,6470.450195,6484.930176,6424.779785,6462.299805,6462.275391
91/04/23,6440.930176,6462.879883,6372.399902,6390.620117,6390.595703
91/04/24,6403.77002,6460.660156,6379.47998,6455.390137,6455.365723
91/04/25,6440.069824,6464.419922,6348.419922,6355.589844,6355.56543
91/04/26,6359.950195,6369.950195,6266.459961,6306.930176,6306.90625
91/04/29,6244.259766,6258.180176,6175.709961,6205.089844,6205.066406
91/04/30,6201.839844,6214.470215,6035.819824,6065.72998,6065.70752
91/05/02,6099.27002,6106.77002,5855.959961,5867.830078,5867.808105
91/05/03,5785.72998,5910.669922,5750.819824,5910.319824,5910.297852
91/05/06,5807.5,5807.5,5601.5,5642.47998,5642.458984
91/05/07,5525.299805,5700.689941,5525.299805,5663.97998,5663.958984
91/05/08,5724.060059,5777.470215,5670.359863,5711.529785,5711.508789
91/05/09,5884.279785,5884.279785,5737.180176,5739.279785,5739.258789
91/05/10,5701.180176,5813.330078,5647.75,5807.299805,5807.27832
91/05/13,5751.459961,5775.660156,5718.600098,5742.660156,5742.63916
91/05/14,5801.540039,5822.660156,5729.430176,5755.919922,5755.898926
91/05/15,5836.220215,5933.680176,5815.080078,5910.689941,5910.667969
91/05/16,5883.569824,5883.569824,5791.970215,5801.470215,5801.449219
91/05/17,5830.720215,5865.439941,5779.430176,5789.839844,5789.818848
91/05/20,5739.450195,5739.450195,5564.959961,5574.709961,5574.689453
91/05/21,5497.97998,5540.490234,5429.009766,5443.180176,5443.159668
91/05/22,5444.569824,5544.180176,5421.799805,5541.640137,5541.619629
91/05/23,5536.410156,5595.899902,5526.740234,5549.959961,5549.939453
91/05/24,5588.589844,5718.740234,5586.930176,5706.399902,5706.378906
91/05/27,5624.810059,5733.970215,5623.879883,5729.899902,5729.878906
91/05/28,5765.560059,5796.72998,5652.589844,5669.529785,5669.508789
91/05/29,5620.870117,5630.439941,5565,5623.22998,5623.208984
91/05/30,5646.439941,5751.890137,5646.439941,5736.189941,5736.168945
91/05/31,5718.290039,5718.290039,5645.950195,5675.649902,5675.628906
91/06/03,5628.27002,5628.27002,5517.620117,5571.080078,5571.05957
91/06/04,5443.870117,5535.620117,5443.870117,5527.799805,5527.779297
91/06/05,5583.879883,5626.310059,5567.060059,5599.419922,5599.398926
91/06/06,5613.660156,5656.910156,5578.060059,5591.02002,5590.999023
91/06/07,5472.620117,5523.819824,5423.259766,5433.02002,5432.999512
91/06/10,5477.009766,5520.180176,5442.640137,5499.330078,5499.30957
91/06/11,5536.870117,5540.560059,5391.75,5405.419922,5405.399414
91/06/12,5380.069824,5422.700195,5357.120117,5399.959961,5399.939453
91/06/13,5458.209961,5580.069824,5457.509766,5562.22998,5562.209473
91/06/14,5539.209961,5585.509766,5534.830078,5562.120117,5562.099609
91/06/17,5589.640137,5621.049805,5531.640137,5537.810059,5537.789551
91/06/18,5625.149902,5625.149902,5516.540039,5536.419922,5536.399414
91/06/19,5532.279785,5565.459961,5388.459961,5399.5,5399.479492
91/06/20,5333.830078,5445.77002,5264.350098,5445.77002,5445.749512
91/06/21,5377.549805,5516.549805,5357.509766,5460.529785,5460.509277
91/06/24,5440.609863,5467.25,5361.290039,5384.890137,5384.870117
91/06/25,5419.930176,5432.379883,5299.189941,5316.040039,5316.020508
91/06/26,5225.580078,5233.759766,5094.419922,5123.040039,5123.020508
91/06/27,5144.569824,5172.669922,5048.310059,5071.759766,5071.740723
91/06/28,5143.410156,5181.370117,5109.830078,5153.709961,5153.69043
91/07/01,5124.5,5124.5,4947.629883,4969.319824,4969.300781
91/07/02,4881.120117,5005.25,4881.120117,4995.080078,4995.061035
91/07/03,4901.700195,5054.25,4808.160156,5047.819824,5047.800781
91/07/04,5064.430176,5134.899902,5024.439941,5130.799805,5130.780273
91/07/05,5146.169922,5255.22998,5110.379883,5255.22998,5255.210449
91/07/08,5350.310059,5417.100098,5324.350098,5377.859863,5377.839844
91/07/09,5352.709961,5388.52002,5310.72998,5388.52002,5388.5
91/07/10,5315.810059,5332.060059,5249.379883,5262.009766,5261.990234
91/07/11,5163.27002,5277.390137,5162.259766,5202.589844,5202.570313
91/07/12,5287.459961,5420.149902,5287.459961,5416.5,5416.479492
91/07/15,5427.330078,5440.060059,5371.200195,5393.009766,5392.989258
91/07/16,5441.970215,5460.089844,5311.319824,5318.009766,5317.990234
91/07/17,5273.009766,5317.899902,5202.830078,5250.819824,5250.800293
91/07/18,5257.890137,5315.790039,5219.939941,5242.109863,5242.090332
91/07/19,5168.549805,5191.77002,5133.290039,5161.919922,5161.900391
91/07/22,5064.509766,5089.189941,5003.390137,5043.5,5043.480957
91/07/23,5016.140137,5159.22998,4979.850098,5159.22998,5159.210449
91/07/24,5066.870117,5111.640137,4998.839844,5039.47998,5039.460938
91/07/25,5164.529785,5171.509766,5043.040039,5045.069824,5045.050781
91/07/26,4902.5,4916.410156,4828.509766,4855.339844,4855.321289
91/07/29,4826.819824,4917.259766,4796.450195,4858.439941,4858.421387
91/07/30,4971.97998,5019.819824,4937.109863,5005.040039,5005.020996
91/07/31,5006.620117,5006.620117,4927.439941,4940.379883,4940.361328
91/08/01,4923.290039,4970.359863,4911.509766,4916.589844,4916.571289
91/08/02,4848.589844,4920.890137,4805.77002,4920.890137,4920.871582
91/08/05,4684.549805,4737.77002,4624.759766,4636.669922,4636.652832
91/08/06,4506.600098,4629.930176,4506.600098,4572.350098,4572.333008
91/08/07,4696.399902,4736.629883,4684.5,4720.72998,4720.712891
91/08/08,4736.589844,4764.029785,4677.02002,4700.22998,4700.212891
91/08/09,4802.410156,4861.97998,4786.209961,4851.439941,4851.421387
91/08/12,4855.609863,4895.629883,4824.22998,4852.069824,4852.05127
91/08/13,4845,4847.310059,4804.919922,4817.930176,4817.912109
91/08/14,4788.180176,4887.430176,4787.959961,4887.430176,4887.411621
91/08/15,4966.040039,5008.350098,4927.609863,4931.470215,4931.45166
91/08/16,4979.049805,4979.52002,4895.830078,4919.02002,4919.001465
91/08/19,4937.77002,4948.930176,4875.890137,4888,4887.981445
91/08/20,4950.009766,4953.009766,4907.589844,4919.259766,4919.241211
91/08/21,4886.779785,4906.779785,4856.029785,4887.790039,4887.771484
91/08/22,4926.220215,4989.129883,4909.22998,4956.490234,4956.47168
91/08/23,5005.740234,5030.240234,4964.810059,4968.850098,4968.831055
91/08/26,4933.850098,4949.430176,4899.5,4935.919922,4935.901367
91/08/27,4947.799805,4958.779785,4875.040039,4878.850098,4878.831543
91/08/28,4845.180176,4858.609863,4775.740234,4789.629883,4789.611816
91/08/29,4770.910156,4809.830078,4747.419922,4800.629883,4800.611816
91/08/30,4812.950195,4812.950195,4762.200195,4764.939941,4764.922363
91/09/02,4756.009766,4756.009766,4643.660156,4644.580078,4644.562988
91/09/03,4654.149902,4666.390137,4577.939941,4588.060059,4588.042969
91/09/04,4499.509766,4595.910156,4490.990234,4534.149902,4534.132813
91/09/05,4578.939941,4585.25,4459.370117,4459.370117,4459.353516
91/09/09,4475.990234,4533.27002,4438.910156,4533.27002,4533.25293
91/09/10,4545.830078,4668.009766,4522.370117,4668.009766,4667.992676
91/09/11,4690.879883,4707.549805,4649.209961,4660.529785,4660.512695
91/09/12,4653.370117,4687.330078,4609.700195,4647.370117,4647.353027
91/09/13,4590.790039,4613.470215,4573.720215,4580.169922,4580.152832
91/09/16,4578.149902,4579.600098,4451.200195,4457.160156,4457.143555
91/09/17,4478.580078,4633.859863,4463.859863,4633.859863,4633.842773
91/09/18,4531.129883,4540.529785,4469.669922,4482.649902,4482.633301
91/09/19,4502.029785,4542.839844,4475.75,4491.310059,4491.293457
91/09/20,4420.430176,4438.439941,4369.509766,4429.25,4429.233887
91/09/23,4424.160156,4450.080078,4328.399902,4328.399902,4328.383789
91/09/24,4303.850098,4355.640137,4272.600098,4286.939941,4286.923828
91/09/25,4277,4287.330078,4127.589844,4185.950195,4185.934082
91/09/26,4263.669922,4287.629883,4219.569824,4222.220215,4222.204102
91/09/27,4240.47998,4279,4202.839844,4208.799805,4208.783691
91/09/30,4147.040039,4191.810059,4082.939941,4191.810059,4191.793945
91/10/01,4146.669922,4223.52002,4143.620117,4162.77002,4162.753906
91/10/02,4246.160156,4260.410156,4171.759766,4171.759766,4171.743652
91/10/03,4138.290039,4140.22998,4073.959961,4075.97998,4075.9646
91/10/04,4027.459961,4098.569824,4014.209961,4067.790039,4067.774658
91/10/07,4020.419922,4020.419922,3910.5,3924.040039,3924.025391
91/10/08,3903.73999,3975.97998,3874.25,3964.280029,3964.264893
91/10/09,3974.51001,4031.570068,3947.610107,3947.610107,3947.594971
91/10/11,4012.399902,4014.629883,3845.76001,3850.040039,3850.025635
91/10/14,3885.679932,3920.75,3847.100098,3910.97998,3910.965332
91/10/15,3980.070068,4132.080078,3979.340088,4131.470215,4131.454102
91/10/16,4249.22998,4249.540039,4155.02002,4223.319824,4223.303711
91/10/17,4182.799805,4298.5,4177.339844,4280.810059,4280.793945
91/10/18,4373.169922,4465.990234,4360.660156,4458.169922,4458.15332
91/10/21,4446.100098,4489.629883,4418.649902,4463.52002,4463.503418
91/10/22,4512.819824,4536.910156,4361.049805,4386.459961,4386.443848
91/10/23,4382.600098,4593.399902,4352.319824,4589.879883,4589.862793
91/10/24,4611.419922,4633.089844,4542.330078,4574.799805,4574.782715
91/10/25,4537.740234,4604.169922,4516.069824,4564.060059,4564.042969
91/10/28,4630.839844,4682.939941,4601.370117,4601.370117,4601.353027
91/10/29,4603.359863,4619.720215,4541.27002,4554.129883,4554.112793
91/10/30,4537.859863,4594.200195,4448.029785,4498.72998,4498.713379
91/10/31,4547.129883,4605.439941,4540.870117,4579.140137,4579.123047
91/11/01,4596.689941,4626.290039,4486.339844,4500.549805,4500.533203
91/11/04,4599.47998,4625.439941,4546.759766,4583.680176,4583.663086
91/11/05,4631.709961,4631.709961,4552.939941,4566.100098,4566.083008
91/11/06,4584.379883,4732.569824,4552.97998,4725.339844,4725.322754
91/11/07,4757.359863,4799.609863,4737.359863,4757.97998,4757.962402
91/11/08,4705.27002,4811.009766,4705.27002,4811.009766,4810.991699
91/11/11,4790.939941,4794.740234,4664.649902,4664.649902,4664.632813
91/11/12,4603.620117,4688.419922,4603.620117,4676.470215,4676.453125
91/11/13,4697.5,4724.589844,4634.970215,4671.77002,4671.75293
91/11/14,4700.529785,4740.709961,4665.560059,4665.560059,4665.542969
91/11/15,4770.02002,4828.279785,4767.069824,4813.529785,4813.511719
91/11/18,4828.439941,4862.660156,4786.939941,4790.609863,4790.591797
91/11/19,4784.040039,4799.189941,4719.410156,4726.5,4726.482422
91/11/20,4721.899902,4736.660156,4637.919922,4653.5,4653.48291
91/11/21,4722.060059,4724.629883,4573.080078,4579.450195,4579.433105
91/11/22,4694.52002,4746.680176,4689.089844,4707.609863,4707.592773
91/11/25,4731.310059,4731.310059,4661.040039,4723.160156,4723.143066
91/11/26,4722.350098,4772.359863,4677.890137,4677.890137,4677.873047
91/11/27,4641.990234,4659.819824,4588.399902,4633.029785,4633.012695
91/11/28,4698.580078,4712.009766,4612.600098,4612.600098,4612.583008
91/11/29,4637.25,4666.240234,4609.660156,4646.689941,4646.672852
91/12/02,4655.419922,4683.180176,4613.149902,4683.180176,4683.163086
91/12/03,4684.120117,4805.649902,4675.160156,4793.930176,4793.912109
91/12/04,4759.779785,4775.399902,4727.490234,4727.490234,4727.472656
91/12/05,4725,4770.120117,4718.049805,4755.399902,4755.382324
