next_day_high,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,tw_VALUE,jp_VALUE ,chn_VALUE,chnhk_VALUE,bx_VALUE,cnd_VALUE,ind_VALUE,ko_VALUE,sd_VALUE,nafrc_VALUE,sgp_VALUE,sz_VALUE,aut_VALUE,eur_VALUE,nzn_VALUE,uk_VALUE
6215.450195,6170.02002,6170.02002,6110.689941,6144.009766,6143.986816,33.8,106.2,8.2771,7.7633,2.8575,1.2824,45.66,1186,7.1347,6.5025,1.6985,1.2272,1.29836406128278,0.782901432709622,1.48875986303409,0.548095368594135
6189.600098,6174.950195,6215.450195,6130.350098,6141.25,6141.227539,33.82,106.19,8.2772,7.7638,2.869,1.2884,45.53,1187,7.18,6.5875,1.6968,1.2385,1.30123617436565,0.789577575996842,1.48875986303409,0.549661957895894
6257.890137,6180.359863,6189.600098,6142.240234,6169.169922,6169.146484,33.8,106.17,8.2772,7.7635,2.85,1.279,45.55,1182.5,7.138,6.63,1.6942,1.2253,1.28949065119278,0.782962730974006,1.47907114332199,0.545315737812193
6246.620117,6241.359863,6257.890137,6207.689941,6226.97998,6226.956543,33.75,106.54,8.277,7.7633,2.845,1.269,45.48,1181.7,7.085,6.7608,1.6925,1.219,1.28584287000129,0.778028475842216,1.46606069491277,0.5413598960589
6255.939941,6225.22998,6246.620117,6196.410156,6219.709961,6219.686523,33.68,106.48,8.277,7.7632,2.807,1.2735,45.44,1175,7.126,6.931,1.6916,1.2225,1.28402670775552,0.781127948758007,1.46156094709149,0.540219329047593
6298.720215,6239.160156,6255.939941,6195.640137,6210.220215,6210.196777,33.66,106.25,8.2768,7.7644,2.81,1.2729,45.44,1181,7.1761,6.92,1.6942,1.2262,1.28667009778693,0.785237534354142,1.46520146520147,0.542534722222222
6306.950195,6195.089844,6298.720215,6190.350098,6274.970215,6274.946289,33.68,106.06,8.2768,7.7642,2.8215,1.2866,45.42,1180.3,7.2175,7.1,1.6945,1.2268,1.28551227664224,0.785792865000786,1.46412884333821,0.543212559074366
6311.459961,6297.589844,6306.950195,6253.640137,6264.370117,6264.346191,33.67,106.1,8.2767,7.7635,2.81,1.299,45.44,1187,7.291,7.29,1.6953,1.2422,1.29836406128278,0.794407372100413,1.48588410104012,0.549299642955232
6399.819824,6300.759766,6311.459961,6264.040039,6269.709961,6269.686035,33.68,106.87,8.2767,7.7665,2.825,1.2975,45.45,1186.2,7.4085,7.305,1.702,1.2659,1.30497194310322,0.806776926179911,1.50060024009604,0.555679039786619
6421.450195,6371.5,6399.819824,6334.819824,6384.629883,6384.605469,33.51,105.56,8.2771,7.7644,2.865,1.3048,45.38,1180,7.245,7.08,1.695,1.2389,1.28122998078155,0.790951514672151,1.47167034584253,0.54713574437818
6379.049805,6360.709961,6421.450195,6335.540039,6386.25,6386.225586,33.33,105.52,8.2771,7.768,2.88,1.3218,45.36,1172,7.249,6.92,1.6914,1.243,1.28402670775552,0.792393026941363,1.47383935151069,0.544365813826892
6386.129883,6348.930176,6379.049805,6303.209961,6312.649902,6312.625977,33.36,106.09,8.277,7.775,2.945,1.334,45.29,1173,7.41,7.0735,1.7035,1.2621,1.318391562294,0.807167648720639,1.49857635246516,0.552120141342756
6388.970215,6331.709961,6386.129883,6329.169922,6375.379883,6375.355469,33.39,105.84,8.2768,7.7775,2.924,1.3265,45.32,1174,7.412,7.07,1.6936,1.2593,1.31147540983607,0.8030838419531,1.49142431021626,0.548998078506725
6281.529785,6379.97998,6388.970215,6319.959961,6319.959961,6319.936035,33.36,105.59,8.277,7.7767,2.9525,1.3385,45.3,1171,7.3927,7.05,1.6942,1.2628,1.32170235263019,0.804764204088202,1.48743120630671,0.549994500054999
6297.919922,6281.529785,6281.529785,6210.350098,6252.22998,6252.206055,33.25,105.36,8.2772,7.7743,2.928,1.3374,45.3,1169,7.319,6.895,1.6922,1.2478,1.30701869036727,0.79611495900008,1.4695077149155,0.544069640914037
6323.75,6271.540039,6297.919922,6233.879883,6241.390137,6241.366699,33.25,105.53,8.2772,7.7776,2.91,1.333,45.3,1168.4,7.322,6.89,1.6947,1.2497,1.31164742917104,0.796685787125558,1.46113383985973,0.545404963185165
6384.089844,6241.919922,6323.75,6241.919922,6268.140137,6268.116211,33.25,105.52,8.2773,7.7738,2.932,1.3318,45.29,1166.1,7.2985,6.98,1.6914,1.2443,1.30633572828217,0.793273044581945,1.453065969195,0.544128849711612
6475.379883,6321.149902,6384.089844,6314.830078,6353.350098,6353.325684,33.3,105.57,8.2773,7.7735,2.942,1.3297,45.3,1168.1,7.183,6.995,1.6852,1.2343,1.3022528975127,0.787773751378604,1.44864551644213,0.541741156075627
6503.240234,6442.839844,6475.379883,6422.620117,6463.089844,6463.06543,33.2,105.68,8.2773,7.7686,2.932,1.3304,45.25,1166.3,7.205,6.98,1.683,1.2373,1.28865979381443,0.789141414141414,1.43781452192667,0.538213132400431
6518.160156,6489.649902,6503.240234,6425.319824,6488.339844,6488.314941,33.21,105.55,8.2772,7.7692,2.917,1.3289,45.22,1162.1,7.174,6.865,1.6758,1.2331,1.27975428717686,0.785731122809775,1.43000143000143,0.534845162325507
6578.819824,6518.160156,6518.160156,6440.299805,6454.390137,6454.365723,33.15,105.37,8.2771,7.7705,2.919,1.3178,45.24,1160.6,7.1295,6.831,1.6708,1.2293,1.27226463104326,0.780335544284042,1.42979696883043,0.530503978779841
6554.779785,6505.529785,6578.819824,6397.339844,6436.950195,6436.925781,33.13,105.42,8.2772,7.7715,2.904,1.3188,45.23,1161,7.138,6.655,1.6749,1.2305,1.26790921770001,0.78082298742875,1.42918393597256,0.528820729772607
6590.25,6467.149902,6554.779785,6459.140137,6549.180176,6549.155273,33.15,105.6,8.277,7.771,2.92,1.3148,45.24,1160,7.161,6.612,1.676,1.2372,1.26984126984127,0.784252215512509,1.42836737608913,0.531067445565587
6616.040039,6566.759766,6590.25,6518.100098,6565.370117,6565.345215,33.14,105.7,8.277,7.77065,2.916,1.3128,45.26,1159.1,7.1595,6.5885,1.6752,1.23205,1.26151129052605,0.781280518770264,1.42065634323057,0.528052805280528
6661.129883,6586.490234,6616.040039,6576.220215,6600.470215,6600.445313,33.13,105.8,8.277,7.7703,2.912,1.3108,45.28,1158.2,7.158,6.565,1.6744,1.2269,1.25328988595062,0.778331257783313,1.41302811925957,0.525072197427146
6688.140137,6656.100098,6661.129883,6586.740234,6605.850098,6605.825195,33.1,106.37,8.277,7.7715,2.936,1.3182,45.24,1152.2,7.18,6.5825,1.6775,1.2299,1.26103404791929,0.78051826412738,1.4194464158978,0.525679440677075
6708.040039,6647.859863,6688.140137,6626.470215,6681.52002,6681.494629,33.11,107.09,8.2771,7.7745,2.949,1.3283,45.28,1165,7.2265,6.65,1.6843,1.2426,1.2639029322548,0.788332676389436,1.42694063926941,0.528513292109297
6695.450195,6692.029785,6708.040039,6656.060059,6665.540039,6665.514648,33.13,108.83,8.2772,7.7751,2.972,1.3442,45.23,1167.4,7.311,6.705,1.6936,1.2572,1.29198966408269,0.795988219374353,1.46177459435755,0.535676023141204
6686.850098,6686.669922,6695.450195,6607.359863,6665.890137,6665.864746,33.28,108.22,8.2772,7.7755,2.962,1.3363,45.32,1180,7.314,6.63,1.6942,1.2555,1.29148908691722,0.795608242501392,1.46391450739277,0.53516001284384
6672.240234,6650.160156,6686.850098,6589.22998,6589.22998,6589.205078,33.32,108.11,8.2771,7.778,2.9625,1.3283,45.32,1180,7.2565,6.57,1.6898,1.2401,1.28073770491803,0.787897888433659,1.44801621778164,0.529072535844664
6730.959961,6619.689941,6672.240234,6595.240234,6644.279785,6644.254395,33.25,108.99,8.277,7.781,2.943,1.337,45.25,1170.2,7.3845,6.64,1.693,1.2587,1.2950012950013,0.799808046068944,1.4541224371092,0.533134296529296
6756.759766,6709.430176,6730.959961,6660.52002,6693.25,6693.224121,33.21,109.59,8.2771,7.7843,2.9425,1.3433,45.27,1178.5,7.411,6.61,1.7028,1.2662,1.29819550824354,0.803600128576021,1.45475705557172,0.537374388736633
6896.359863,6732.629883,6756.759766,6713.669922,6750.540039,6750.51416,33.28,109.26,8.2769,7.7845,2.915,1.3405,45.32,1179,7.433,6.625,1.703,1.268,1.29584035246858,0.803793907242183,1.45942790426153,0.53835800807537
6984.410156,6816.790039,6896.359863,6816.790039,6888.430176,6888.404297,33.29,108.93,8.2768,7.7842,2.8905,1.3395,45.32,1179,7.439,6.6095,1.7048,1.2703,1.29449838187702,0.804440511624165,1.45095763203714,0.535331905781585
7003.879883,6964.660156,6984.410156,6897.359863,6975.259766,6975.233887,33.3,110.27,8.2768,7.7858,2.907,1.3437,45.25,1174,7.5925,6.715,1.7087,1.2963,1.31406044678055,0.818866688503112,1.46864444118079,0.543892091808985
7045.470215,6981.540039,7003.879883,6930.009766,6932.169922,6932.144043,33.32,110.25,8.2768,7.7933,2.882,1.348,45.22,1178,7.6435,6.92,1.7135,1.3038,1.34698275862069,0.827266710787558,1.50715900527506,0.549692172383465
7135,6963.22998,7045.470215,6963.22998,7034.100098,7034.074219,33.33,110.74,8.277,7.793,2.8925,1.3326,45.32,1171,7.533,6.813,1.7158,1.2902,1.32819763580821,0.81799591002045,1.49342891278375,0.547945205479452
7025.109863,7106.310059,7135,6943.470215,6943.680176,6943.654297,33.28,111.42,8.2773,7.786,2.877,1.3191,45.32,1173,7.3975,6.5725,1.7112,1.2726,1.31804402267036,0.80638658172728,1.48323939483833,0.542652485348383
6974.950195,6997.660156,7025.109863,6901.47998,6901.47998,6901.454102,33.35,112.12,8.2767,7.7905,2.8825,1.3235,45.26,1173.7,7.408,6.6004,1.7088,1.2788,1.32397722759169,0.808342090372646,1.4830194275545,0.541389204699258
6995.47998,6901.859863,6974.950195,6865.200195,6973.899902,6973.874023,33.28,111.2,8.2767,7.7908,2.868,1.3188,45.23,1173,7.366,6.565,1.705,1.2707,1.30975769482646,0.804634695848085,1.46434324205594,0.543625985322098
6906.5,6967.160156,6995.47998,6874.910156,6874.910156,6874.884277,33.35,111.04,8.2767,7.7942,2.89,1.3275,45.25,1171.5,7.497,6.661,1.7145,1.29,1.33582687683676,0.817929003762473,1.50262960180316,0.555555555555556
6837.080078,6825.209961,6906.5,6805.709961,6879.109863,6879.083984,33.28,110.89,8.2772,7.796,2.91,1.3228,45.28,1171,7.5034,6.6845,1.7125,1.2784,1.35851107186524,0.815128790348875,1.54966682163335,0.555308751665926
6897.779785,6781.109863,6837.080078,6766.160156,6800.240234,6800.214355,33.42,110.82,8.2771,7.794,2.906,1.3385,45.22,1181,7.595,6.735,1.7118,1.2865,1.36518771331058,0.820277253711754,1.55351871990057,0.557320403499972
6660.819824,6897.779785,6897.779785,6635.97998,6635.97998,6635.95459,33.4,110.48,8.2773,7.7943,2.9075,1.3322,45.25,1175.5,7.552,6.6925,1.708,1.2785,1.3607293509321,0.816793269623458,1.55400155400155,0.555771688990163
6669.930176,6645.430176,6660.819824,6564.310059,6589.720215,6589.695313,33.31,108.95,8.2773,7.792,2.902,1.3333,45.22,1171,7.536,6.712,1.701,1.28,1.34934556739981,0.814995925020375,1.53917192550408,0.552333609500138
6791.850098,6654.470215,6669.930176,6577.97998,6577.97998,6577.955078,33.25,108.18,8.2774,7.7912,2.913,1.3419,45.27,1167,7.573,6.76,1.6997,1.2836,1.35281385281385,0.819873739444125,1.54320987654321,0.551511140525039
6833.490234,6572.72998,6791.850098,6570.529785,6787.029785,6787.003906,33.13,106.6,8.2768,7.7925,2.92,1.329,45.25,1158,7.476,6.66,1.6883,1.2572,1.3294336612603,0.806972240154939,1.52021891152326,0.544573326798453
6368.029785,6783.52002,6833.490234,6751.540039,6815.089844,6815.063965,33.22,106.97,8.2772,7.7932,2.901,1.331,45.2,1157,7.5244,6.66,1.6946,1.271,1.33779264214047,0.815062352269949,1.52508769254232,0.547345374931582
6299.089844,6360.330078,6368.029785,6358.72998,6359.919922,6359.895508,33.21,106.84,8.2773,7.7936,2.912,1.328,45.145,1161,7.4475,6.473,1.6888,1.256,1.32485426603074,0.808538163001293,1.50625094140684,0.540979172301866
6265.740234,6033.649902,6299.089844,6020.640137,6172.890137,6172.866699,33.25,106.63,8.2774,7.7955,2.921,1.332,44.85,1160.5,7.4975,6.55,1.6873,1.2603,1.32872707945788,0.812281699293315,1.5124016938899,0.540482110042158
6250.399902,6265.740234,6265.740234,6100.830078,6213.560059,6213.536621,33.16,106.23,8.2772,7.7965,2.929,1.3385,44.8,1155,7.601,6.58,1.6887,1.268,1.33547008547009,0.818799639728158,1.52508769254232,0.544929431638603
6239.22998,6234.819824,6250.399902,6142.899902,6156.72998,6156.706543,33.19,106.06,8.2771,7.798,2.94,1.3303,44.73,1158,7.624,6.54,1.6898,1.275,1.35007425408397,0.821692686935086,1.54440154440154,0.552516713630587
6474.169922,6227.169922,6239.22998,6117.27002,6132.620117,6132.597656,33.24,105.93,8.277,7.7975,2.938,1.3194,44.44,1157.9,7.662,6.56,1.691,1.2878,1.34625740441572,0.826993053258353,1.54273372415921,0.552364118426867
6535.02002,6348.859863,6474.169922,6327.339844,6474.109863,6474.085449,33.15,105.52,8.2771,7.7975,2.939,1.3097,44,1157.8,7.6305,6.4,1.689,1.2872,1.33618385889898,0.823655382587925,1.5316281206923,0.550569839784177
6569.560059,6492.930176,6535.02002,6441.430176,6494.709961,6494.685059,33.09,105.61,8.2771,7.7963,2.919,1.308,44.07,1154,7.592,6.335,1.6836,1.279,1.32784490771478,0.81953778069169,1.52253349573691,0.546956188809276
6534.689941,6554.950195,6569.560059,6482.810059,6522.189941,6522.165039,33,104.18,8.277,7.793,2.907,1.31,43.4,1146.7,7.55,6.3235,1.675,1.2677,1.31233595800525,0.813537260006508,1.50375939849624,0.543478260869565
6581.990234,6504.540039,6534.689941,6459.740234,6523.490234,6523.465332,32.89,103.7,8.2769,7.7883,2.8925,1.3101,43.4,1141.4,7.465,6.345,1.672,1.2627,1.30361100247686,0.809192425958893,1.49745432764301,0.538677009265245
6684.77002,6566.759766,6581.990234,6527.080078,6545.540039,6545.515137,33,104.55,8.2769,7.787,2.8985,1.314,43.75,1141.8,7.616,6.412,1.675,1.2932,1.31856540084388,0.825832025765959,1.51906425641805,0.546657191275351
6744.560059,6627.22998,6684.77002,6555.410156,6682.72998,6682.70459,32.89,105.36,8.2769,7.7895,2.882,1.3152,43.67,1144,7.654,6.415,1.6815,1.3049,1.32784490771478,0.832778147901399,1.53917192550408,0.551267916207277
6657.419922,6715.899902,6744.560059,6627.009766,6635.540039,6635.514648,32.93,105.9,8.2769,7.7957,2.874,1.3095,43.7,1150.4,7.62,6.34,1.683,1.2928,1.31319763624425,0.827198279427579,1.52835090936879,0.544247305975835
6690.450195,6642.430176,6657.419922,6606.830078,6646.740234,6646.714844,32.94,105.2,8.2769,7.7952,2.876,1.313,43.55,1143.5,7.53,6.315,1.674,1.2769,1.30310138128746,0.821625174595349,1.5135462388376,0.543183052688756
6662.310059,6666.72998,6690.450195,6647.419922,6672.859863,6672.834473,32.85,106.1,8.2769,7.7959,2.877,1.326,43.6,1145,7.5825,6.34,1.678,1.2829,1.31406044678055,0.827266710787558,1.51975683890578,0.545702592087312
6801.5,6650.310059,6662.310059,6607.890137,6620.359863,6620.334473,32.87,106.45,8.2769,7.797,2.888,1.3292,43.45,1144,7.578,6.265,1.678,1.2819,1.31181949363768,0.826309700875888,1.51584053357587,0.545791944110905
6838.859863,6701.359863,6801.5,6701.359863,6777.779785,6777.753906,32.82,105.5,8.277,7.7963,2.888,1.3377,43.66,1141.9,7.605,6.295,1.6675,1.284,1.30259215839521,0.828637719588996,1.50920615756112,0.544721647238261
6880.180176,6824.22998,6838.859863,6766.870117,6794.330078,6794.304199,32.73,106.96,8.2769,7.7966,2.888,1.3363,43.75,1141.4,7.6825,6.565,1.6713,1.3025,1.3250298131708,0.838715088484442,1.52975370965275,0.550660792951542
6916.310059,6772.419922,6880.180176,6772.419922,6880.180176,6880.154297,32.84,108.53,8.2772,7.798,2.8955,1.3445,43.69,1158,7.699,6.6423,1.6805,1.2992,1.36258345823682,0.837520938023451,1.57728706624606,0.558596804826276
6840.75,6905.160156,6916.310059,6736.790039,6736.790039,6736.76416,33.03,108.58,8.2771,7.7985,2.916,1.3485,44,1154,7.7185,6.66,1.683,1.3036,1.35519718118986,0.839348665435622,1.57158573000157,0.562271577171774
6870.709961,6750.290039,6840.75,6729.160156,6818.200195,6818.174316,33.17,107.69,8.2769,7.799,2.915,1.3445,43.85,1163,7.65,6.445,1.6762,1.2912,1.3412017167382,0.831600831600832,1.56079288278445,0.555432126194179
6856.97998,6852.450195,6870.709961,6767.169922,6779.180176,6779.154297,32.87,108.5,8.2768,7.7994,2.915,1.3467,43.88,1154,7.661,6.5225,1.6813,1.2908,1.34174158057158,0.832015974706714,1.55424308361828,0.55386319579064
6844.740234,6837.560059,6856.97998,6790.569824,6799.970215,6799.944336,32.95,108.43,8.2768,7.7989,2.921,1.3534,43.97,1155,7.702,6.5075,1.68,1.308,1.35666802333469,0.839630562552477,1.5785319652723,0.558222619180529
6912.089844,6801.75,6844.740234,6792.149902,6810.25,6810.224121,32.95,109.55,8.2769,7.8,2.9325,1.359,44.1,1156,7.733,6.7525,1.692,1.312,1.36649357748019,0.843668269636379,1.60384923817161,0.564334085778781
6806.97998,6867.870117,6912.089844,6678.700195,6732.089844,6732.063965,33.05,109.85,8.277,7.7995,2.927,1.359,44.14,1160,7.71,6.8625,1.7,1.3136,1.36930028755306,0.843099232779698,1.6,0.565482922415743
6775.669922,6791.359863,6806.97998,6694.589844,6748.100098,6748.074219,33.03,109.38,8.2769,7.8,2.9135,1.3612,44,1159,7.751,6.7475,1.697,1.3202,1.37230684781117,0.847314014573801,1.59948816378759,0.565802874278601
6720.140137,6752.899902,6775.669922,6704.580078,6710.700195,6710.674316,33.05,108.55,8.2768,7.7995,2.913,1.3559,44.1,1156,7.696,6.765,1.6965,1.3111,1.36332651670075,0.843810648890389,1.58831003811944,0.56000448003584
6673.049805,6717.52002,6720.140137,6582.709961,6646.799805,6646.774414,32.99,109.48,8.2768,7.7995,2.9185,1.3517,44.23,1153,7.6375,6.6825,1.6965,1.2968,1.36332651670075,0.838433805651044,1.58679784195494,0.557880055788006
6516.029785,6636.299805,6673.049805,6556.870117,6574.75,6574.725098,32.99,109.85,8.2768,7.7997,2.9395,1.3672,44.21,1157,7.71,6.9251,1.6973,1.3095,1.38274336283186,0.84530853761623,1.60797555877151,0.564334085778781
6343.029785,6484.97998,6516.029785,6354.450195,6402.209961,6402.185547,33.24,109.96,8.2769,7.8,2.959,1.3697,44.4,1171,7.648,6.9,1.7049,1.2951,1.38927479855515,0.837170364169108,1.60875160875161,0.563348543744014
6123.529785,6331.439941,6343.029785,6023.580078,6117.810059,6117.787598,33.27,110.37,8.2771,7.7998,2.944,1.3711,44.52,1173.6,7.6425,6.94,1.7017,1.2984,1.3869625520111,0.835073068893528,1.60205062479974,0.563570784490532
6191.839844,6102.600098,6123.529785,5986.850098,6029.77002,6029.747559,33.26,110.34,8.2771,7.8,2.962,1.374,44.88,1173,7.66,6.99,1.7028,1.301,1.38927479855515,0.837731423305688,1.5976993129893,0.564334085778781
6190.899902,6109.5,6191.839844,6067.870117,6188.149902,6188.126465,33.18,110.02,8.2771,7.8,2.968,1.3702,44.7,1172,7.57,6.904,1.6962,1.283,1.3728720483251,0.828088771116264,1.5802781289507,0.558440833193723
5999.740234,6190.899902,6190.899902,5854.22998,5854.22998,5854.208008,33.16,108.5,8.2771,7.7997,2.964,1.3725,44.55,1168,7.5085,6.825,1.6853,1.2745,1.36295488619327,0.82203041512536,1.57331655129012,0.557662279723399
6040.259766,5940.850098,5999.740234,5818.569824,5909.790039,5909.768066,33.14,109.58,8.2771,7.7995,2.995,1.3784,44.65,1167,7.526,6.905,1.6895,1.2833,1.38159712627798,0.827129859387924,1.58353127474268,0.557382531631459
5929.720215,5892.939941,6040.259766,5889.890137,6040.259766,6040.237305,33.39,112.3,8.2771,7.7997,3.084,1.3858,44.66,1172,7.654,7.053,1.7024,1.302,1.42227279192149,0.841396718552798,1.62127107652399,0.560475283040018
5890.600098,5929.720215,5929.720215,5803.740234,5825.049805,5825.027832,33.7,114.03,8.2769,7.8,3.105,1.3934,44.95,1191,7.7526,7.05,1.7268,1.303,1.44717800289436,0.845022815616022,1.657824933687,0.564238560063195
6026.640137,5855.720215,5890.600098,5704.209961,5886.359863,5886.337891,33.6,113.67,8.2773,7.8001,3.085,1.3866,45.35,1189,7.7725,6.923,1.7256,1.3045,1.43822810297713,0.846166864105602,1.65480721495946,0.56999544003648
5971.439941,5970.560059,6026.640137,5950.509766,5958.790039,5958.768066,33.4,113.21,8.2773,7.799,3.1265,1.3878,45.35,1182,7.69,6.85,1.722,1.289,1.43636885952313,0.839560070523046,1.63719711853307,0.563602547483515
5934.799805,5928.569824,5971.439941,5878.609863,5918.089844,5918.067871,33.51,114.25,8.2772,7.8,3.12,1.397,45.25,1186,7.75,6.95,1.7257,1.3076,1.453065969195,0.847385814761461,1.66112956810631,0.56869881710646
5632.580078,5930.299805,5934.799805,5777.319824,5777.319824,5777.298828,33.663,114.3,8.2772,7.801,3.092,1.3928,45.57,1187,7.7435,6.7925,1.7275,1.3005,1.45032632342277,0.842176183257537,1.65562913907285,0.569087184156613
5613.350098,5632.580078,5632.580078,5450.720215,5482.959961,5482.939453,33.62,114.1,8.2772,7.8,3.126,1.3855,45.5,1183,7.65,6.7862,1.728,1.279,1.45201103528387,0.832708801732034,1.65562913907285,0.565131393048884
5861.529785,5500.640137,5613.350098,5461.189941,5557.680176,5557.659668,33.63,114.06,8.2771,7.8,3.122,1.3913,45.47,1185,7.635,6.76,1.726,1.2824,1.45645208272648,0.835352100910534,1.66805671392827,0.565131393048884
5926.27002,5690.180176,5861.529785,5684.52002,5860.580078,5860.558105,33.37,112.77,8.2769,7.7895,3.114,1.3769,45.18,1174,7.576,6.7375,1.7137,1.2778,1.43307537976498,0.832292967124428,1.64473684210526,0.560946878330622
5993.279785,5779.97998,5926.27002,5727.680176,5815.330078,5815.308594,33.59,113.18,8.2771,7.7935,3.2085,1.3705,45.28,1179,7.607,6.75,1.7207,1.288,1.44300144300144,0.838504108670132,1.65617754223253,0.564652738565782
6021.5,5836.080078,5993.279785,5805.720215,5964.939941,5964.917969,33.49,112.09,8.2771,7.7901,3.187,1.3734,45.28,1176,7.555,6.75,1.715,1.2797,1.42694063926941,0.832708801732034,1.63612565445026,0.559284116331096
6020.540039,5927.459961,6021.5,5873.799805,5942.080078,5942.058105,33.49,112.66,8.2771,7.793,3.2015,1.3697,45.31,1179,7.597,6.655,1.7155,1.2821,1.43225436837582,0.834863917181499,1.64203612479475,0.55840964931874
6116.450195,5917.080078,6020.540039,5917.080078,5958.379883,5958.35791,33.48,112.21,8.2769,7.7939,3.1475,1.3763,45.36,1179.5,7.55,6.6,1.7155,1.269,1.41643059490085,0.825968448005286,1.62127107652399,0.551419906258616
6074.580078,6098.529785,6116.450195,6026.899902,6027.27002,6027.247559,33.47,111.7,8.2769,7.7944,3.18,1.3705,45.4,1180,7.5215,6.615,1.7125,1.2724,1.41663125088539,0.826309700875888,1.61629222563439,0.551207143644582
6137.259766,6068.950195,6074.580078,6001.439941,6033.049805,6033.027344,33.38,110.77,8.2768,7.7938,3.1475,1.358,45.4,1170,7.417,6.58,1.6998,1.246,1.39295166457724,0.814730324262669,1.57430730478589,0.544395448854048
6106.189941,6087.22998,6137.259766,6035.930176,6137.259766,6137.237305,33.36,110.18,8.2769,7.7941,3.111,1.3666,45.42,1165,7.4579,6.515,1.6984,1.2533,1.4009526478005,0.818531554391422,1.59108989657916,0.545553737043099
5999.77002,6106.189941,6106.189941,5977.839844,5977.839844,5977.817871,33.445,110.315,8.2768,7.79555,3.133,1.36765,45.425,1163,7.45465,6.4775,1.7008,1.25215,1.40795494544175,0.818766119457977,1.59071025212757,0.545122516285535
5945.540039,5991.490234,5999.77002,5895.169922,5986.200195,5986.178223,33.53,110.45,8.2767,7.797,3.155,1.3687,45.43,1161,7.4514,6.44,1.7032,1.251,1.41502759303806,0.819000819000819,1.59033078880407,0.544691976687183
5919.720215,5908.009766,5945.540039,5875.220215,5875.669922,5875.647949,33.45,110.28,8.2767,7.7967,3.13,1.3618,45.37,1164.8,7.4525,6.5356,1.705,1.2459,1.43472022955524,0.816326530612245,1.60513643659711,0.544040041347043
5734.47998,5906.089844,5919.720215,5671.450195,5671.450195,5671.429199,33.45,111.14,8.2768,7.797,3.144,1.3606,45.22,1164.7,7.497,6.46,1.712,1.252,1.4600671630895,0.819336337566571,1.62364020133138,0.543862511557078
5938.040039,5667.080078,5734.47998,5630.120117,5724.890137,5724.869141,33.47,111.27,8.2767,7.796,3.13,1.3505,45.07,1164,7.4575,6.46,1.7105,1.244,1.4446691707599,0.815793767335618,1.61472630389149,0.544454728589318
6010.5,5803.009766,5938.040039,5793.959961,5935.819824,5935.797852,33.46,109.61,8.2767,7.7953,3.116,1.345,45.1,1160,7.4123,6.485,1.7035,1.2371,1.41984949595343,0.811688311688312,1.58780565258812,0.543892091808985
6010.049805,6004.990234,6010.5,5937.72998,5986.759766,5986.737305,33.4,109.77,8.2767,7.7947,3.1195,1.3468,45.05,1159,7.4225,6.58,1.7075,1.2373,1.4265335235378,0.814796708221299,1.59464200287036,0.544632645280758
5938.609863,5972.129883,6010.049805,5948.930176,5965.700195,5965.678223,33.35,109.74,8.2767,7.7965,3.113,1.3541,44.94,1155,7.542,6.64,1.7115,1.2526,1.44508670520231,0.826651235843598,1.61186331399097,0.546687076317516
5827.509766,5915.959961,5938.609863,5834.040039,5867.509766,5867.487793,33.4,109.33,8.2768,7.7978,3.113,1.3572,45.05,1160,7.555,6.5,1.7127,1.2442,1.43204926249463,0.825763831544178,1.57604412923562,0.544069640914037
5782.669922,5806.830078,5827.509766,5728.200195,5735.069824,5735.048828,33.51,110.09,8.2767,7.7954,3.15,1.3656,45.09,1164.1,7.628,6.5301,1.7167,1.2597,1.44675925925926,0.832570144034635,1.58982511923688,0.550206327372765
5646.490234,5753.22998,5782.669922,5560.779785,5574.080078,5574.05957,33.52,111.15,8.2766,7.7975,3.162,1.3682,45.35,1164,7.605,6.623,1.721,1.257,1.45285485979951,0.828294541538971,1.59872102318145,0.551024906325766
5722.180176,5546.27002,5646.490234,5514.169922,5646.490234,5646.469238,33.7,109.59,8.2766,7.7998,3.128,1.3699,45.38,1163.4,7.5448,6.465,1.7138,1.2504,1.4367816091954,0.823791086580443,1.5785319652723,0.547105810263705
5709.5,5722.180176,5722.180176,5526.600098,5560.160156,5560.139648,33.58,110.15,8.2766,7.7987,3.1495,1.3772,45.34,1158,7.621,6.54,1.7196,1.2678,1.45560407569141,0.832916874895885,1.58881474420083,0.547585149490746
5632.120117,5558.200195,5709.5,5558.200195,5664.350098,5664.329102,33.61,109.63,8.2766,7.7983,3.124,1.3752,45.49,1157.5,7.6055,6.52,1.7183,1.2565,1.46198830409357,0.830564784053156,1.60205062479974,0.545226541628046
5666.609863,5628.799805,5632.120117,5551.100098,5569.290039,5569.269531,33.64,108.65,8.2766,7.7997,3.1425,1.3645,45.66,1160,7.556,6.3985,1.7167,1.2443,1.44822592324403,0.825218682950982,1.59438775510204,0.544425087108014
5758.149902,5666.609863,5666.609863,5542.359863,5556.540039,5556.519531,33.67,108.57,8.2766,7.7995,3.129,1.364,45.88,1157,7.551,6.3125,1.7203,1.2469,1.44822592324403,0.825763831544178,1.59362549800797,0.546149645002731
5799.810059,5591.790039,5758.149902,5591.790039,5729.299805,5729.278809,33.79,108.64,8.2767,7.8,3.1285,1.3614,45.7,1160,7.591,6.2525,1.721,1.2536,1.45666423889294,0.827129859387924,1.5976993129893,0.54993400791905
