nextday_High,tw_Open,tw_High,tw_Low,tw_Close,tw_Adj_Close,jp_Adj_Close,chnsse_Adj_Close,chnhs_Adj_Close,ko_Adj_Close,iny_Adj Close,ind_Adj_Close,astsp_Adj_Close,ast_Adj_Close,usdow_Adj_Close,usnsdq_Adj_Close,usvix_Adj_Close,ussp_Adj_Close,eurestx_Adj_Close,blx_Adj_Close,fnc_Adj_Close,grm_Adj Close,cnd_Adj_Close,mxc_Adj_Close,agt_Adj_Close,chl_Adj_Close,bx_Adj_Close,Isrl_Adj_Close
5811.330078,5798.919922,5798.919922,5721.350098,5723.72998,5723.708984,13902.66,1090.087,9244.49,523.38,402.814,3207.71,2747.2,2854.8,9133.03,2310.79,31.36,1216.14,3342.58,3385.19,4038.49,4850.67,6444,3946.94,382.87,843.76,8674,291.78
6343.839844,5669.22998,5811.330078,5669.22998,5798,5797.979004,13952.4,1090.09,9076.33,524.49,398.669,3307.49,2758.4,2867,9177.31,2309.5,30.45,1223.55,3325.56,3328.73,4001.93,4814.04,6400.7,3941.49,381.91,858.16,8853,289.44
6408.759766,6216.009766,6343.839844,6164.379883,6313.629883,6313.605957,14256.67,1090.09,9229.34,508.49,398.658,3303.89,2811,2924,9552.68,2342.01,25.87,1272.14,3470.89,3444.94,4165.86,4887.7,6504.6,4243.18,389.36,892.26,9075,306.03
6268.709961,6339.240234,6408.759766,6167.290039,6180.939941,6180.916504,14500.65,1090.09,9433.99,502.88,397.923,3283.97,2819.1,2934.5,9544.42,2376.35,26.49,1271.18,3537.81,3444.3,4207.95,5012.6,6454.7,4231.67,382.2,876.73,8943,308.17
6362.310059,6165.649902,6268.709961,6158.350098,6238.870117,6238.84668,14355.45,1090.09,9677.57,498.42,401.986,3287.53,2790.9,2904.8,9399.67,2339.38,27.21,1253.41,3556.69,3405.25,4213.7,5058.29,6339.4,4269.12,379.04,885.17,8953,310.62
6318.52002,6279.350098,6362.310059,6235.069824,6275.529785,6275.505859,14470.45,1090.09,9658.07,499.14,397.791,3281.29,2768.4,2879.9,9366.34,2326.82,28.01,1245.02,3496.27,3404.84,4152.56,4918.55,6306.7,4292.86,374.79,878.42,8674,310.15
6351.689941,6272.109863,6318.52002,6224.439941,6318.52002,6318.496094,14367.54,1090.09,9858.49,520.06,396.077,3233.86,2772.5,2886.35,9306.58,2288.03,27.88,1238.33,3484.24,3361.88,4092.94,4903.96,6312.7,4260.8,380.75,859.63,8911,310.74
6343.299805,6328.220215,6351.689941,6275.810059,6312.25,6312.226074,14221.75,1097.975,10020.46,527.015,396.313,3523.98,2776.6,2892.8,9324.78,2295.18,28.37,1236.16,3441.74,3300.03,4032.05,4779.07,6302.2,4217.74,382.25,858.28,9198,311.33
6421.310059,6312.709961,6343.299805,6227.339844,6263.540039,6263.516113,13921.06,1100.919,9913.58,533.97,394.954,3582.2,2773.1,2889.9,9297.61,2259.03,29.22,1225.5,3451.18,3304.33,4048.63,4797.84,6225.2,4186.65,379.71,849.5,9071,311.33
6468.850098,6261.299805,6421.310059,6257.02002,6403.140137,6403.115723,14170.36,1128.736,9922.4,534.49,395.795,3640.42,2769.4,2885.3,9275.88,2265.2,29.04,1227.7,3393.95,3294.41,4004.16,4668.52,6180.3,4127.38,374.78,868.97,9155,316.34
6460.740234,6444.509766,6468.850098,6384.189941,6393.740234,6393.71582,14183.45,1128.954,9912.76,532.29,394.142,3601.96,2785.5,2902.5,9467.4,2292.89,26.67,1246.64,3434.49,3282.98,4087.99,4722.69,6268.7,4218.02,383.83,896.88,9508,321.17
6444.47998,6430.549805,6460.740234,6333.259766,6383.089844,6383.06543,14894,1132.357,10241.12,539.19,388.667,3649.06,2793.65,2911.65,9736.08,2337.11,24.08,1275.47,3536.64,3346.17,4189.56,4840.81,6415.1,4327.8,387.41,898.23,9465,325.67
6535.149902,6441.129883,6444.47998,6386.279785,6431.959961,6431.935547,14779.05,1142.107,10263.99,571.84,384.557,3732.1,2801.8,2920.8,9727.61,2397.62,24.54,1282.73,3495.43,3322.45,4175.97,4791.43,6503.4,4460.85,388.43,901.38,9786,330.17
6519.27002,6448.129883,6535.149902,6447.410156,6493.430176,6493.405273,15096.7,1136.941,10532.95,572.85,379.41,3784.11,2812.2,2931.4,9693.76,2392.94,25.02,1279.84,3493.54,3305.39,4159.8,4790.47,6488.4,4568.1,391.06,897.21,9484,329.02
6537.350098,6495.140137,6519.27002,6458.299805,6486.609863,6486.584961,15480,1132.736,10749.01,569.27,373.791,3743.37,2831.1,2950.5,9772.84,2406,24.79,1286.84,3485.05,3277.54,4162.31,4730.05,6572.6,4728.27,403.56,905.99,9778,328.22
6472.629883,6507.149902,6537.350098,6430.549805,6436.799805,6436.775391,15502.14,1149.925,10662.81,582.07,378.633,3673.51,2843.3,2961.3,9897.44,2412.25,24.37,1297.68,3521.63,3302.18,4184.38,4785.37,6565.8,4679.8,410.81,899.58,9698,333.75
6598.319824,6447.069824,6472.629883,6412.470215,6462.72998,6462.705566,15488.86,1158.702,10801.76,590.8,375.926,3702.81,2858.9,2976.75,9876.35,2381.53,24.84,1294.59,3574.73,3319.57,4175.03,5031.06,6562.1,4697.73,407.94,905.88,9574,336.495
6722.299805,6474,6598.319824,6440.939941,6598.319824,6598.294922,15779.6,1164.639,10836.86,592.02,372.307,3783.71,2874.5,2992.2,9958.77,2431.44,25.24,1307.26,3582.78,3343.8,4185.12,5043.23,6606,4769.9,417.4,907.34,10414,339.24
6808.399902,6644.529785,6722.299805,6616.640137,6672.22998,6672.20459,16072.82,1166.93,10911.25,601.83,379.442,3744.18,2864,2977.8,9930.47,2439.27,25.15,1306.38,3606.67,3348.24,4186.35,5090.93,6619.8,4890.39,413.6,908.02,10658,339.24
6895.009766,6724.490234,6808.399902,6702.669922,6757.069824,6757.043945,16268.11,1159.096,10940.07,600.52,387.87,3672.71,2857.9,2967.7,9879.41,2428.97,25.57,1297.82,3589.16,3342.52,4170.01,5062.59,6593.8,4855.17,411.96,905.09,10635,339.24
7023.569824,6795.410156,6895.009766,6785.959961,6895.009766,6894.983887,15717.92,1151.991,10659.32,578.98,391.037,3672.67,2876.1,2984.5,9997.62,2462.96,24.13,1316.55,3579.21,3315.17,4152.37,5025.79,6586.4,4864.8,412.73,910.6,10894,338.85
7064.339844,6934.580078,7023.569824,6914.189941,6997.290039,6997.26416,16378.78,1172.921,11082.92,604.22,394.205,3672.63,2880.95,2986.05,9903.55,2421.27,24.32,1299.29,3633.05,3322.49,4219.65,5108.75,6598.8,4784.33,410.04,919.49,10836,339.995
7133.029785,7009.049805,7064.339844,6976.72998,7043.22998,7043.204102,1161.793,1172.743,11107.24,607.74,392.271,3713.18,2885.8,2987.6,9890.51,2395.94,25,1297.01,3607.82,3290.82,4197.06,5034.68,6596.6,4715.3,401.85,918.71,10527,341.14
6933.009766,7107.200195,7133.029785,6937.72998,6945.47998,6945.454102,16019.1,1170.949,11041.01,614.34,394.797,3757.5,2865.5,2965.7,9671.83,2322.84,27.27,1262.14,3520.64,3214.6,4079.47,4870.49,6482.2,4632.07,401.36,909.82,10417,341.27
6969.370117,6873.470215,6933.009766,6844.089844,6889.419922,6889.394043,15515.47,1169.034,10711.34,611.48,391.333,3682.69,2887.3,2986.9,9666.84,2365.28,26.6,1268.59,3472.44,3165.75,4058.16,4797.33,6527.3,4819.49,399.44,908.69,10429,337.59
7059.450195,6929.669922,6969.370117,6878.220215,6941.379883,6941.354004,15986.04,1156.854,10826.13,611.07,395.817,3640.135,2896.3,2996.6,9836.39,2434.8,24.33,1289.99,3528.43,3235.11,4137.01,4863.81,6593.5,4829.2,412.31,916.57,10937,345.07
7062.899902,7004.459961,7059.450195,6971.549805,7033.25,7033.224121,16016.99,1161.12,10803.31,609.79,392.936,3597.58,2884.8,2985.3,9822.24,2419.17,24.04,1282.8,3488.15,3227.95,4115.71,4799.59,6635.2,4736.58,406.88,917.47,10865,347.615
6968.47998,7057.169922,7062.899902,6898.439941,6901.680176,6901.654297,16008.84,1169.489,10688.47,601.07,392.85,3640.535,2873.3,2974,10006.78,2492.84,23.54,1310.17,3536.62,3254.37,4153.65,4867.21,6652.8,4845.43,415.51,915.44,10869,350.16
6937.140137,6965.990234,6968.47998,6828.990234,6898.660156,6898.634277,15859.12,1157.507,10940.21,618.05,393.613,3683.49,2894,2995.3,9913.26,2480.29,22.73,1300.75,3523.24,3260.8,4141.98,4841.2,6575.9,4882,419.02,919.04,11028,351.94
7018.680176,6894.640137,6937.140137,6834.330078,6881.720215,6881.694336,15836.59,1158.054,10942.2,618.98,394.017,3739.96,2867,2967.2,9786.16,2461.4,23.26,1286.37,3559.86,3251.45,4197.88,4865.27,6597.8,4930.37,419.78,931.65,10696,351.94
7232.509766,6876.200195,7018.680176,6875.669922,7018.680176,7018.654297,16327.56,1168.504,11072.98,636.89,394.421,3686.29,2872.7,2973.4,9832.51,2493.37,22.06,1293.72,3573.6,3265.25,4229.85,4901.81,6624.8,4930.37,419.78,938.96,10696,351.94
7245.680176,7070.319824,7232.509766,7070.319824,7232.509766,7232.482422,16290.19,1184.402,11343.925,646.78,394.961,3627.88,2905.65,3003.15,9898,2528.27,22.355,1305.805,3573.6,3282.155,4267.165,4962.04,6696.65,5146.79,439.64,942.45,11120,353.455
7190.569824,7232.459961,7245.680176,7157,7163.990234,7163.963379,16479.711,1199.6,11343.925,666.73,395.501,3569.47,2938.6,3032.9,9963.49,2563.17,22.65,1317.89,3644.76,3299.06,4304.48,5022.27,6768.5,5146.79,439.64,945.94,11120,354.97
7316.160156,7178,7190.569824,7110.379883,7135.890137,7135.863281,16554.5,1201.634,11614.87,673.36,395.899,3586.8,2938.3,3029.6,10085.31,2544.43,22.81,1326.89,3659.41,3333.94,4318.04,5027.25,6786.7,5123.13,449.97,956.29,11530,354.97
7384.97998,7193.569824,7316.160156,7193.569824,7273.410156,7273.382324,16846.689,1202.469,11727.84,681.19,399.99,3538.17,2969.4,3056.2,10197.7,2573.39,22.59,1343.98,3669.21,3321.41,4330.7,5067.76,6932.6,5175.39,448.93,970.92,11466,360.41
7306.549805,7331.080078,7384.97998,7260.379883,7265.700195,7265.672363,16855.631,1205.139,11914.1,687.42,421.201,3441.19,2971.7,3060,10173.84,2593.05,21.77,1348.35,3689.61,3330.59,4363.14,5133.92,6889.8,5204.88,444.41,971.26,11295,356.84
7344.629883,7278.529785,7306.549805,7188.919922,7242.399902,7242.372559,16507.4,1195.337,11744.74,689.64,421.138,3463.77,2955.1,3038.2,10339.51,2598.81,21.93,1358.63,3690.16,3323.59,4355,5167.55,6938.9,5303.28,443.99,975.42,11432,353.27
7448.649902,7281.740234,7344.629883,7279.040039,7337.850098,7337.822266,16715.16,1178.192,11899.69,689.8,432.505,3464.52,2990.9,3076.3,10395.01,2583.5,22.73,1349.82,3725.4,3327.75,4367.41,5225.22,6913.3,5296.31,442.03,982.96,11321,362.37
7498.169922,7366.439941,7448.649902,7366.439941,7398.649902,7398.62207,16764.68,1181.517,11834.13,687.41,435.543,3410.82,3003,3088.2,10411.66,2507.28,24.94,1328.44,3699.33,3330.96,4349.26,5186.76,6948.9,5297.35,444.5,986.45,11306,366.08
7594.450195,7417.140137,7498.169922,7339.47998,7498.169922,7498.14209,16727.08,1170.62,11962.23,722.01,447.466,3357.12,3011.4,3094.5,10462.72,2521.77,23.93,1322.85,3652.06,3320.93,4310.64,5189.72,6990.5,5490.62,458.04,990.05,11246,369.23
7685.140137,7529.470215,7594.450195,7414.620117,7466.819824,7466.791992,16851.58,1166.237,12490.3,725.14,479.518,3572.91,3021.9,3099.8,10493.89,2484.04,23.9,1319,3655.15,3284.59,4300.91,5143.02,7013.2,5556.44,493.87,998.94,11429,375.425
7674.839844,7609,7685.140137,7609,7623.180176,7623.151367,16674.211,1159.473,12766.44,766.59,508.132,3451.43,3040.6,3113.1,10440.53,2345.61,26.42,1289.48,3705.63,3301.57,4379.34,5252.4,6907.7,5464.17,509.36,1016.83,11197,381.62
7706.009766,7587.319824,7674.839844,7537.25,7627.740234,7627.711426,16697.109,1171.603,12409.78,770.43,485.956,3443.99,3013.8,3090.1,10448.55,2409.64,25.02,1306.17,3613.96,3223.27,4253.27,5101.41,6925.3,5337.64,503.71,1038.89,10989,381.62
7548.459961,7684.899902,7706.009766,7452.339844,7474.160156,7474.132324,16495.02,1144.065,12543.76,743.26,480.611,3464.54,2993.9,3068.3,10581.42,2489.08,23.31,1336.12,3643.26,3255.71,4291.6,5175.57,7019.8,5284.47,511.42,1002.99,11036.5,381.62
7659.589844,7515.109863,7548.459961,7444.569824,7494.600098,7494.572266,16665.881,1137.162,12933.54,740.4,479.228,3408.74,3042.2,3118.3,10727.18,2561.61,22.62,1358.82,3676.61,3254.23,4291.85,5226.64,7017,5475.67,516.18,979.59,11084,383.63
7665.290039,7561.350098,7659.589844,7561.350098,7612.799805,7612.770996,16923.25,1139.997,12905.3,750.99,473.573,3406.59,3045.7,3121.7,10689.67,2590.69,22.76,1356.85,3662.31,3233.35,4262.43,5187.89,7028.5,5481.78,508.44,955.5,11032,383.25
7668.819824,7652.049805,7665.290039,7563.350098,7629.089844,7629.061035,16918.51,1112.791,13127.02,776.3,470.392,3245.27,3052.9,3129.7,10718.59,2652.05,23.53,1360.04,3678.37,3244.67,4284.4,5269.12,7052.1,5405.15,505.78,926.02,10798,382.87
7579.990234,7656.890137,7668.819824,7521.839844,7550.129883,7550.101074,16957.27,1091.695,13364.79,793.98,469.191,3245.27,3067.5,3145.2,10831.71,2602.41,23.36,1362.8,3756.2,3257.86,4390.92,5364.81,7063.3,5382.39,503.4,914.99,10885,376.64
7436.220215,7559.700195,7579.990234,7479.990234,7496.609863,7496.582031,16942.24,1091.089,13133.39,790.03,481.33,3272.71,3044.7,3122.7,10845.45,2550.37,24.4,1350.91,3743.49,3237.47,4374.7,5352.72,7101.1,5458.16,506.49,936.94,11127,369.58
7372.97998,7412.180176,7436.220215,7274.209961,7289.620117,7289.592285,16821.885,1116.405,13179.7,752.61,490.975,3325.69,3031.6,3104.9,10878.38,2528.44,25.06,1342.83,3735.91,3233.43,4371.53,5323.06,7093.3,5517.31,514.34,927.82,11085,372.91
7403.680176,7265.009766,7372.97998,7209.509766,7371.169922,7371.14209,16701.529,1120.927,13333.2,752.59,495.207,3352.045,3027.8,3101.1,10789.04,2542.86,25.07,1335.18,3757.87,3227.69,4405.35,5360.44,7014.7,5414.45,563.67,939.86,11351,381.285
7588.040039,7393.580078,7403.680176,7312.470215,7383.259766,7383.231934,17001.069,1158.05,13337.07,756.59,523.342,3378.4,3001.6,3074.5,11014.69,2535.58,24.15,1354.63,3776.39,3257.66,4442.84,5383.22,7082,5579.14,574.19,932.1,11437,389.66
7644.450195,7433.52002,7588.040039,7433.52002,7588.040039,7588.01123,17001.069,1111.927,13559.69,771.17,548.225,3502.95,3016.8,3083.9,10886.11,2485.12,25.62,1332,3775.33,3251.54,4438.55,5377.4,7054.8,5560.63,577.93,935.14,11268,389.65
7664.890137,7594.279785,7644.450195,7554.189941,7572.160156,7572.131348,17001.069,1116.932,13586.21,790.855,563.823,3557.07,2974.8,3041.7,10955.41,2534.45,25.19,1347.31,3716.13,3232.23,4368.17,5295.22,7023.6,5681.55,597.58,937.95,11578,389.45
7582.339844,7619.439941,7664.890137,7545.330078,7560.049805,7560.020996,17300.609,1128.224,13570.24,810.54,580.888,3648.86,2973.7,3038.6,10946.82,2472.28,27.44,1332.05,3700.37,3204.23,4333.24,5275.57,6989.3,5802.47,604.1,937.16,11889,396.41
7484.370117,7538.72998,7582.339844,7456.990234,7469.330078,7469.302246,16946.52,1120.738,12997.43,810.62,575.101,3707.75,2923.8,2987.7,11031.59,2503.62,25.36,1345,3683.34,3180.46,4289.56,5276.5,6958.9,5964.37,590,958.54,12233,396.135
7584.569824,7441.279785,7484.370117,7399.919922,7484.370117,7484.342285,16977.01,1071.927,13163.2,814.24,574.338,3820.25,2925.6,2996.7,11007.25,2526.39,26.62,1340.3,3693.41,3204.91,4347.15,5261.01,6997.1,6080.47,580.37,980.37,12412,395.86
7532.069824,7530.27002,7584.569824,7466.149902,7474.450195,7474.422363,16743.18,1095.402,12874.37,781.41,573.213,3900.49,2917.7,2984.9,11026.15,2566.68,25.62,1355.61,3702.38,3238.83,4349.98,5297.49,7010.6,5981.09,562.4,960.57,12267,397.05
7499.629883,7516.129883,7532.069824,7423.379883,7448.410156,7448.382324,16947.359,1099.996,13012.97,773.13,576.487,3876.89,2944.9,3015,11000.37,2606.54,26.13,1364,3679.45,3213.39,4354.79,5249.24,7003.8,5877.28,538.05,958.21,12148,396.92
7592.97998,7458.02002,7499.629883,7411.140137,7416.200195,7416.172363,16851.25,1088.863,13053.67,742.37,584.052,4014.68,2958.9,3029.6,11107.19,2582,25.02,1367.56,3693.62,3186.61,4415.88,5216.365,7057.2,6022.86,546.64,987.46,12459,400.93
7705.629883,7470.189941,7592.97998,7470.189941,7592.529785,7592.500977,16810.391,1063.277,12855.52,737.83,591.616,4075.47,2984.6,3055,10913.32,2527.86,26.86,1337.8,3643.82,3159.83,4323.83,5183.49,6886.5,5913.2,546.05,965.52,12335,400.93
7658.669922,7646.450195,7705.629883,7587.759766,7599.759766,7599.730957,16421.02,1065.557,12588.6,717.83,590.782,4039.39,2920.4,2988.3,10853.47,2561.84,27.28,1339.49,3574.13,3097.11,4248.94,5102,6873.6,5851.5,539.9,951.34,12151,400.93
7634.72998,7646.589844,7658.669922,7484.060059,7585.509766,7585.480957,16378.62,1059.874,12627.1,729.29,577.869,4085.11,2930.9,2999.6,10836.95,2558.36,27.26,1333.32,3608.77,3091.8,4312.74,5160.47,6926.5,5856.15,551.6,949.88,12268,400.14
7701.259766,7583.399902,7634.72998,7542.779785,7614.600098,7614.571289,16128.18,1109.089,12403.14,734.98,593.586,4123.58,2914.3,2981.2,10887.39,2577.4,25.08,1344.23,3653,3154.44,4375.91,5213.3,7014.4,5731.2,527.9,934.91,12118,398.59
7696.970215,7665.660156,7701.259766,7603.509766,7608.879883,7608.851074,16199.99,1147.707,12375.42,708.6,594.035,4079.45,2883.8,2952.6,10866.74,2542.23,24.46,1338.83,3684.21,3186.59,4421.91,5243.21,6974.9,5799.49,534.2,930.97,12088,398.59
7644.970215,7646.160156,7696.970215,7594.759766,7606.689941,7606.661133,16292.98,1168.72,12272.14,710.49,591.646,4015.75,2881.1,2950.7,10829.28,2520.14,24.4,1330.29,3691.31,3199.12,4398.13,5253.77,6966,5639.5,511.2,918.82,11728,392.635
7553.350098,7626.709961,7644.970215,7538.52002,7588.22998,7588.201172,16390.49,1213.654,12436.86,695.6,613.623,4028.98,2881,2949.2,10654.67,2453.66,27.62,1306.65,3662.855,3187.905,4385.955,5209.745,6966,5498.79,497.42,906.67,11155,386.68
7460.870117,7544.310059,7553.350098,7409.660156,7417.029785,7417.001953,16214.23,1202.885,12346.91,698.69,619.859,4060.08,2840.5,2911.5,10531.09,2380.9,28.9,1284.4,3634.4,3176.69,4373.78,5165.72,6799.5,5441.06,508.15,893.84,10602,379.12
7510.419922,7348.879883,7460.870117,7348.879883,7426.629883,7426.602051,16230.52,1236.046,12409.16,720.05,605.769,3973.3,2847.5,2918.5,10702.16,2427.18,27.57,1304.76,3643.9,3150.22,4376.68,5183.08,6784.9,5618.35,518.88,919.16,11245,386.17
7465.799805,7498.939941,7510.419922,7440.720215,7469.009766,7468.981934,16177.19,1283.02,12308.53,726.66,603.098,3862.45,2832.2,2904.7,10466.93,2419.15,28.12,1281.41,3587.16,3096.99,4326.44,5064.31,6727.8,5498.85,506.57,904.3,10937,393.9
7449.100098,7463.290039,7465.799805,7377.060059,7387.370117,7387.342285,15972.68,1277.15,12059.25,732.24,583.632,3773.32,2820.7,2888.6,10559.74,2470.52,25.39,1301.84,3602.45,3107.61,4315.04,5070.98,6802.7,5423.57,518.76,903.06,10930,392.405
7397.620117,7449.100098,7449.100098,7304.439941,7316.569824,7316.541992,16111.65,1279.326,12147.12,736.02,585.225,3966.07,2831.9,2900.2,10578,2441.275,26.005,1298.05,3629.46,3101.42,4351.29,5068.59,6841.8,5477.65,524.1,897.66,11090,390.91
7493.680176,7333.689941,7397.620117,7313.120117,7397.620117,7397.592285,16408.5,1311.594,12363.56,753.72,583.24,3912,2848.6,2915.6,10596.26,2412.03,26.62,1294.26,3610.59,3107.16,4313.69,5010.71,6852.4,5436.42,520.68,906.67,11051,389.99
7604.509766,7429.660156,7493.680176,7429.660156,7488.029785,7488.001953,16417.99,1287.931,12458.64,775,574.298,3935.82,2851.6,2914.7,10577.89,2432.41,26.21,1294.81,3615.54,3076.59,4315.34,5040.34,6850.8,5400.2,522.05,909.37,10997,382.58
7628.140137,7552.359863,7604.509766,7552.359863,7572.910156,7572.881348,16227.5,1268.324,12471.61,778.21,587.552,3976.88,2883.4,2941.6,10663.69,2403.32,26.2,1299.54,3650.98,3086.02,4354.52,5082.235,6887.1,5363.62,521.95,915.84,11115.5,379.24
7818.089844,7613.149902,7628.140137,7576.97998,7590.439941,7590.411133,16300.75,1285.579,12415.54,797.5,612.36,4042.52,2873,2929.3,10799.84,2478.34,23.43,1327.75,3671.42,3135.04,4344.25,5124.13,6940.1,5371.26,526.84,922.31,11234,382.89
7940.379883,7708.379883,7818.089844,7688.839844,7802.689941,7802.661133,16475.891,1326.518,12837.39,842.32,612.36,4035.32,2888.6,2944.1,10909.38,2524.21,23.78,1334.52,3717.94,3167.97,4404.24,5212.86,7010.8,5421.94,523.79,931.76,11047,386.54
7980.109863,7900.930176,7940.379883,7858.609863,7892.129883,7892.099609,16562.92,1333.644,12864.86,853.6,686.927,4066.82,2908.9,2966.8,10765.64,2474.56,24.02,1317.33,3721.67,3201.99,4407.58,5196.93,6937.7,5428.88,530.53,937.95,11033,391.22
8058.180176,7928.240234,7980.109863,7900.890137,7957.709961,7957.679688,16622.5,1348.606,12874.42,803.46,678.95,4041.89,2923.8,2985.5,10690.29,2519.35,23.9,1318.64,3739.07,3204.87,4422.39,5250.63,6960.4,5398.42,522.77,939.19,10890,399.57
8028.390137,7993.609863,8058.180176,7985.47998,7996.759766,7996.729004,17102.619,1364.345,12839.12,856.06,664.549,4056.47,2919,2978.6,10621.27,2484.62,25.32,1302.82,3706.76,3159.37,4380.99,5201.49,6921.4,5366.59,520.66,941.78,11089,401.22
8039.640137,8008.959961,8028.390137,7937.77002,7979.399902,7979.369141,17198.551,1364.348,12992.76,848.61,668.261,3969.36,2890,2950.2,10490.51,2447.88,25.9,1293.64,3749.67,3196.71,4385.83,5296.01,6917.1,5234.65,512.05,948.75,11105,403.365
8109.279785,8023.709961,8039.640137,7926.529785,7973.580078,7973.549805,17188.82,1427.707,13007.57,821.91,679.429,3950.96,2889.25,2945.55,10563.33,2398.31,26.51,1294,3735.77,3176.36,4372.39,5291.52,6895.6,5117.85,508.705,942.23,11084,405.51
8059.02002,8091.810059,8109.279785,7940.899902,7960,7959.969727,17282,1387.592,12935.41,803.72,670.14,3901.73,2888.5,2940.9,10594.99,2414.67,25.91,1301.16,3742.88,3191.45,4418.18,5344.92,6865.8,5299.93,505.36,944.81,11183,402.32
8290.25,7994.330078,8059.02002,7924.410156,8059.02002,8058.989258,17210.18,1460.168,13155.12,829.53,661.832,4021.4,2889.2,2942.2,10784.95,2517.83,22.4,1330.41,3780.6,3199.92,4481.75,5382.67,6925.3,5628.53,518.14,971.03,11644,407.45
8483.950195,8155.439941,8290.25,8155.439941,8274.360352,8274.328125,17470.449,1501.007,13408.27,832.26,681.019,4125.25,2933.8,2980.3,10841.63,2544.15,21.95,1339.9,3806.55,3198.9,4508.77,5415.51,6929.1,5660.66,526.34,980.94,11629,416.06
8640.110352,8361.049805,8483.950195,8308.429688,8413.480469,8413.448242,17738.85,1546.408,13994.23,869,716.439,4210.36,2934.5,2981.7,10815.98,2630.28,21.81,1349,3867.89,3241.12,4545.09,5468.47,6995.1,5823.71,529.845,1001.08,12005,423.49
8661.389648,8482.379883,8640.110352,8446,8608.910156,8608.87793,17777.619,1564.444,14004.88,875.97,710.661,4254.86,2955.4,3004.8,10721.63,2580.26,21.7,1335.88,3857.06,3216.58,4538.04,5468.67,6954.9,5773.53,533.35,996.02,11974,423.05
8627.879883,8607.540039,8661.389648,8486.969727,8492.320313,8492.288086,17586.75,1606.5,13976.04,888.63,700.648,4157.13,2936.9,2990.6,10666.86,2598.12,21.32,1333.06,3828.79,3153.71,4481.66,5399.11,6937,5637.35,544.65,980.82,11792,415.23
8497.599609,8497.900391,8627.879883,8433.740234,8589.30957,8589.277344,17628.32,1654.11,13780.12,877.3,682.099,4119.73,2903.6,2960.3,10534.83,2553.99,23.06,1315.78,3779.39,3123.95,4434.21,5327.6,6902.7,5549.18,540.41,979.25,11431,414.08
8341.849609,8469.120117,8497.599609,8251.650391,8265.959961,8265.927734,17436.52,1593.859,13784.51,882.08,673.135,4111.77,2905.2,2960,10552.56,2552.65,21.76,1315.31,3739.81,3133.72,4416.89,5301.21,6939.3,5515.24,535.8,972.72,11220,417.17
8514.269531,8281.700195,8341.849609,8240.349609,8281.450195,8281.417969,17610.58,1693.16,13840.29,903.05,672.107,4158.67,2932.9,2990.3,10655.15,2602.44,22.63,1331.35,3766.49,3150.44,4465.23,5356.95,6916.8,5574.54,535.93,971.6,11264,420.26
8576.780273,8428.839844,8514.269531,8407.950195,8514.269531,8514.237305,17782.789,1739.205,13765.49,897.45,680.541,4170.83,2930.9,2991.3,10815.35,2642.11,22.51,1351.45,3787.49,3153.01,4503.83,5359.53,6958.9,5645.07,524.26,988.815,11379,419.82
8642.620117,8576.780273,8576.780273,8444.589844,8467.370117,8467.337891,17529.74,1689.428,13532.14,883,662.005,4140.73,2903.7,2968.9,10970.8,2686.12,21.09,1372.71,3788.66,3135.16,4536.61,5378.52,7010.1,5829.51,498.72,1006.03,11627,418.51
8668.150391,8508.790039,8642.620117,8508.790039,8572.089844,8572.057617,17932.471,1561.389,14184.58,933.42,670.518,4194.55,2968.2,3028.9,11139.24,2741.02,18.66,1391.22,3888.11,3175.18,4620.67,5519.05,7137.8,5887.61,523.98,1048.91,11836,419.765
8663.919922,8588.150391,8668.150391,8535.030273,8593.349609,8593.317383,18135.061,1581.819,14506.74,962.84,665.124,4306.4,3017.5,3078.1,11137.18,2738.9,19.695,1389.67,3971.84,3179.55,4697.84,5625.62,7254.5,5955.53,526.56,1058.25,11936,421.02
8500.610352,8631.25,8663.919922,8446.19043,8454.490234,8454.458008,18050.73,1517.253,14372.61,989.43,681.567,4332.7,3019.7,3081.9,11135.12,2736.78,20.73,1388.12,3968.99,3147.69,4692.51,5612.9,7235,5918.72,528.45,1068.37,11674,420.55
8610.900391,8464.75,8500.610352,8390.990234,8470.070313,8470.038086,17958.9,1568.652,14257.44,1005.98,665.751,4321.51,3003.3,3067.3,11187.36,2743.04,20.35,1395.86,3950.49,3124.48,4662.2,5588.5,7172.1,5931.24,519.63,1071.07,11745,419.33
8663.05957,8533.870117,8610.900391,8525.429688,8592.429688,8592.397461,17967.65,1577.987,14226.3,999.11,660.234,4326.41,3021,3086.3,11126.89,2771.86,20.24,1394.42,3951,3099.85,4631.13,5607.1,7138.8,5890.48,496.93,1062.75,11509,421.87
8592.049805,8624.379883,8663.05957,8538.820313,8550.269531,8550.237305,17937.73,1584.75,14222.57,1027.93,656.624,4362.87,2976.8,3041,11193.7,2793.07,17.96,1403.28,3962.42,3122.98,4647.83,5638.95,7198.2,5888.87,496.93,1074.11,11391,424.375
8441.139648,8582.889648,8592.049805,8455.139648,8463.900391,8463.868164,18274.18,1559.732,14061.84,1004.25,663.104,4585.63,2982.7,3050.2,11200.98,2790.44,19.73,1399.1,3962.35,3106.49,4662.28,5652.02,7193.2,5769.37,453.86,1062.63,11273,426.88
